Index,Roleset,Form,Tense,Voice,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
1217,vary.01,p,-,a,varying,VBG,degrees,NNS,NNS,VBG1NP0NNS0,1,ARG1
1218,make.03,p,n,a,made,VBN,many,JJ,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1219,make.03,p,n,a,made,VBN,genuine,JJ,NP,VBN1VP0NP0,1,ARG1
1220,say.01,v,p,a,said,VBD,She,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1221,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1222,grow.01,p,-,a,growing,VBG,realization,NN,NN,VBG1NP-PRD0NN0,1,ARG1
1223,harm.01,v,n,a,harms,VBZ,denial,NN,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1224,harm.01,v,n,a,harms,VBZ,all,DT,NP,VBZ1VP0NP0,1,ARG1
1225,trade.01,p,-,a,trading,VBG,nations,NNS,NNS,VBG1NP0NNS0,1,ARG0
1226,offend.01,p,-,a,offending,VBG,country,NN,NN,VBG1NP0NN0,1,ARG0
1227,argue.01,v,n,a,argue,VBP,U.S.,NNP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1228,argue.01,v,n,a,argue,VBP,that,IN,SBAR,VBP1VP0SBAR0,1,ARG1
1229,hurt.01,p,-,a,hurting,VBG,countries,NNS,NP-SBJ-1,VBG1VP1VP1VP1S0NP-SBJ-10,0,ARG0
1230,hurt.01,p,-,a,hurting,VBG,could,MD,MD,VBG1VP1VP1VP0MD0,0,ARGM-MOD
1231,hurt.01,p,-,a,hurting,VBG,themselves,PRP,NP,VBG1VP0NP0,1,ARG1-REC
1232,hurt.01,p,-,a,hurting,VBG,by,IN,PP,VBG1VP0PP0PP0,1,ARG2-by
1233,hurt.01,p,-,a,hurting,VBG,countries,NNS,NP-SBJ-1,VBG1VP1VP1VP1S0NP-SBJ-10,0,ARG0
1234,hurt.01,p,-,a,hurting,VBG,could,MD,MD,VBG1VP1VP1VP0MD0,0,ARGM-MOD
1235,hurt.01,p,-,a,hurting,VBG,themselves,PRP,NP,VBG1VP0NP0,1,ARG1-REC
1236,hurt.01,p,-,a,hurting,VBG,by,IN,PP,VBG1VP0PP0PP0,1,ARG2-by
1237,discourage.01,g,-,-,discouraging,VBG,countries,NNS,NP-SBJ-1,VBG1VP1S-NOM1PP1PP1VP1VP1VP1S0NP-SBJ-10,0,ARG0
1238,discourage.01,g,-,-,discouraging,VBG,their,PRP$,NP,VBG1VP0NP0,1,ARG1
1239,deter.01,g,-,-,deterring,VBG,countries,NNS,NP-SBJ-1,VBG1VP1S-NOM1PP1PP1VP1VP1VP1S0NP-SBJ-10,0,ARG0
1240,deter.01,g,-,-,deterring,VBG,U.S.,NNP,NP-2,VBG1VP0NP-20,1,ARG1
1241,deter.01,g,-,-,deterring,VBG,from,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG2-from
1242,invest.01,g,-,-,investing,VBG,U.S.,NNP,NP-2,VBG1VP1VP1S-NOM1PP-CLR1VP0NP-20,0,ARG0
1243,invest.01,g,-,-,investing,VBG,there,RB,ADVP-LOC,VBG1VP1VP0ADVP-LOC0,1,ARG2
1244,market.01,g,-,-,marketing,VBG,U.S.,NNP,NP-2,VBG1VP1VP1S-NOM1PP-CLR1VP0NP-20,0,ARG0
1245,market.01,g,-,-,marketing,VBG,their,PRP$,NP,VBG1VP0NP0,1,ARG1
1246,market.01,g,-,-,marketing,VBG,there,RB,ADVP-LOC,VBG1VP1VP0ADVP-LOC0,1,ARGM-LOC
1247,laud.01,v,p,a,lauded,VBD,Mrs.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1248,laud.01,v,p,a,lauded,VBD,South,NNP,NP-1,VBD1VP0NP-10,1,ARG1
1249,laud.01,v,p,a,lauded,VBD,for,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-for
1250,create.01,g,-,-,creating,VBG,South,NNP,NP-1,VBG1VP1S-NOM1PP-CLR1VP0NP-10,0,ARG0
1251,create.01,g,-,-,creating,VBG,an,DT,NP,VBG1VP0NP0,1,ARG1
1252,train.01,p,-,p,trained,VBN,special,JJ,NP,VBN1VP1NP0NP0,0,ARG2
1253,train.01,p,-,p,trained,VBN,*,-NONE-,S,VBN1VP0S0,1,ARG1
1254,pursue.01,i,-,a,pursue,VB,special,JJ,NP,VB1VP1VP1S1VP1NP0NP0,0,ARG0
1255,pursue.01,i,-,a,pursue,VB,movie,NN,NP,VB1VP0NP0,1,ARG1
1256,institute.01,p,n,a,instituted,VBN,Seoul,NNP,NP-SBJ,VBN1VP1VP1S-TPC-10NP-SBJ0,0,ARG0
1257,institute.01,p,n,a,instituted,VBN,also,RB,ADVP,VBN1VP1VP1S-TPC-10ADVP0,0,ARGM-DIS
1258,institute.01,p,n,a,instituted,VBN,effective,JJ,NP,VBN1VP0NP0,1,ARG1
1259,aid.01,i,-,a,aid,VB,Seoul,NNP,NP-SBJ,VB1VP1VP1S1SBAR1NP1VP1VP1S-TPC-10NP-SBJ0,0,ARG0
1260,aid.01,i,-,a,aid,VB,these,DT,NP,VB1VP0NP0,1,ARG2
1261,aid.01,i,-,a,aid,VB,effective,JJ,NP,VB1VP1VP1S1SBAR1NP0NP0,0,ARGM-MNR
1262,say.01,v,p,a,said,VBD,she,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1263,say.01,v,p,a,said,VBD,Seoul,NNP,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
1264,improve.01,p,n,a,improved,VBN,Taiwan,NNP,NP-SBJ-2,VBN1VP1VP1S0NP-SBJ-20,0,ARG0
1265,improve.01,p,n,a,improved,VBN,its,PRP$,NP,VBN1VP0NP0,1,ARG1
1266,improve.01,p,n,a,improved,VBN,by,IN,PP-MNR,VBN1VP0PP-MNR0,1,ARGM-MNR
1267,initial.01,g,-,-,initialing,VBG,Taiwan,NNP,NP-SBJ-2,VBG1VP1VP1S-NOM1PP-MNR1VP1VP1S0NP-SBJ-20,0,ARG0
1268,initial.01,g,-,-,initialing,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
1269,amend.01,p,-,a,amending,VBG,Taiwan,NNP,NP-SBJ-2,VBG1VP1VP1S-NOM1PP-MNR1VP1VP1S0NP-SBJ-20,0,ARG0
1270,amend.01,p,-,a,amending,VBG,its,PRP$,NP,VBG1VP0NP0,1,ARG1
1271,introduce.02,p,-,a,introducing,VBG,Taiwan,NNP,NP-SBJ-2,VBG1VP1VP1S-NOM1PP-MNR1VP1VP1S0NP-SBJ-20,0,ARG0
1272,introduce.02,p,-,a,introducing,VBG,legislation,NN,NP,VBG1VP0NP0,1,ARG1
1273,protect.01,i,-,a,protect,VB,Taiwan,NNP,NP-SBJ-2,VB1VP1VP1S1SBAR1NP1VP1VP1S-NOM1PP-MNR1VP1VP1S0NP-SBJ-20,0,ARG0
1274,protect.01,i,-,a,protect,VB,foreign,JJ,NP,VB1VP0NP0,1,ARG1
1275,protect.01,i,-,a,protect,VB,from,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-from
1276,compel.01,-,-,a,compel,VB,That,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
1277,compel.01,-,-,a,compel,VB,could,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
1278,compel.01,-,-,a,compel,VB,Taipei,NNP,NP-SBJ,VB1VP0S0NP-SBJ0,1,ARG1
1279,compel.01,-,-,a,compel,VB,to,TO,VP,VB1VP0S0VP0,1,ARG2
1280,grow.01,p,-,a,growing,VBG,number,NN,NN,VBG1NP0NN0,1,ARG1
1281,pay.01,i,-,a,pay,VB,Taipei,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
1282,pay.01,i,-,a,pay,VB,movie,NN,NP,VB1VP0NP0,1,ARG2
1283,pay.01,i,-,a,pay,VB,for,IN,PP-PRP,VB1VP0PP-PRP0,1,ARGM-PNC
1284,show.01,g,-,-,showing,VBG,movie,NN,NP,VBG1VP1S-NOM1PP-PRP1VP0NP0,0,ARG0
1285,show.01,g,-,-,showing,VBG,their,PRP$,NP,VBG1VP0NP0,1,ARG1
1286,vow.01,p,n,a,vowed,VBN,Saudi,NNP,NP-SBJ-2,VBN1VP1VP1S-TPC-10NP-SBJ-20,0,ARG0
1287,vow.01,p,n,a,vowed,VBN,",",",",PRN,VBN1VP1VP1S-TPC-10PRN0,0,ARGM-DIS
1288,vow.01,p,n,a,vowed,VBN,*-2,-NONE-,S,VBN1VP0S0,1,ARG1
1289,enact.01,i,-,a,enact,VB,Saudi,NNP,NP-SBJ-2,VB1VP1VP1S1S1VP1VP1S-TPC-10NP-SBJ-20,0,ARG0
1290,enact.01,i,-,a,enact,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1291,apply.02,i,-,a,apply,VB,Saudi,NNP,NP-SBJ-2,VB1VP1VP1S1S1VP1VP1S-TPC-10NP-SBJ-20,0,ARG0
1292,apply.02,i,-,a,apply,VB,the,DT,NP,VB1VP0NP0,1,ARG1
1293,apply.02,i,-,a,apply,VB,to,TO,PP,VB1VP0PP-CLR0PP0,1,ARG2-to
1294,apply.02,i,-,a,apply,VB,Saudi,NNP,NP-SBJ-2,VB1VP1VP1S1S1VP1VP1S-TPC-10NP-SBJ-20,0,ARG0
1295,apply.02,i,-,a,apply,VB,the,DT,NP,VB1VP0NP0,1,ARG1
1296,apply.02,i,-,a,apply,VB,to,TO,PP,VB1VP0PP-CLR0PP0,1,ARG2-to
1297,say.01,v,p,a,said,VBD,Mrs.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1298,say.01,v,p,a,said,VBD,Saudi,NNP,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
1299,remain.01,v,f,a,remain,VB,They,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
1300,remain.01,v,f,a,remain,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
1301,remain.01,v,f,a,remain,VB,on,IN,PP-LOC-PRD,VB1VP0PP-LOC-PRD0,1,ARG3-on
1302,include.01,v,n,a,includes,VBZ,a,DT,NP,VBZ1VP1S1SBAR1NP0NP0,0,ARG2
1303,include.01,v,n,a,includes,VBZ,17,CD,NP,VBZ1VP0NP0,1,ARG1
1304,deem.01,p,n,p,deemed,VBN,Those,DT,NP-SBJ-1,VBN1VP1VP1VP1S0NP-SBJ-10,0,ARG1
1305,deem.01,p,n,p,deemed,VBN,to,TO,VP,VBN1VP0S0VP0,1,ARG2
1306,pose.02,i,-,a,pose,VB,Those,DT,NP-SBJ-1,VB1VP1VP1S1VP1VP1VP1S0NP-SBJ-10,0,ARG0
1307,pose.02,i,-,a,pose,VB,less-serious,JJ,NP,VB1VP0NP0NP0,1,ARG1
1308,pose.02,i,-,a,pose,VB,for,IN,PP,VB1VP0NP0PP0,1,ARG2-for
1309,specialize.01,p,-,a,specializing,VBG,a,DT,NP,VBG1VP1NP0NP0,0,ARG0
1310,specialize.01,p,-,a,specializing,VBG,in,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG1-in
1311,say.01,v,p,a,said,VBD,Gary,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1312,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1313,combine.01,p,-,p,combined,VBN,with,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-with
1314,combine.01,p,-,p,combined,VBN,the,DT,NP,VBN1VP1NP-SBJ0NP0,0,ARG1
1315,grow.01,p,-,a,growing,VBG,recognition,NN,NN,VBG1NP0NN0,1,ARG1
1316,protect.01,g,-,-,protecting,VBG,*,-NONE-,-NONE-,VBG1VP1S-NOM-SBJ0NP-SBJ0-NONE-0,0,ARG0
1317,protect.01,g,-,-,protecting,VBG,intellectual,JJ,NP,VBG1VP0NP0,1,ARG1
1318,prompt.01,v,p,a,prompted,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1319,prompt.01,v,p,a,prompted,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
1320,make.03,p,-,p,made,VBN,the,DT,NP,VBN1VP1NP0NP0,0,ARG1
1321,make.03,p,-,p,made,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
1322,tell.01,v,n,a,tells,VBZ,this,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1323,tell.01,v,n,a,tells,VBZ,us,PRP,NP,VBZ1VP0NP0,1,ARG2
1324,tell.01,v,n,a,tells,VBZ,What,WP,WHNP-28,VBZ1VP1S1SBAR-NOM-SBJ0WHNP-280,0,ARG1
1325,work.01,p,n,a,working,VBG,U.S.,NNP,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
1326,say.01,v,p,a,said,VBD,he,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1327,say.01,v,p,a,said,VBD,What,WP,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
1328,say.01,v,p,a,said,VBD,He,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1329,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1330,remove.01,p,-,p,removed,VBN,the,DT,NP,VBN1VP1VP1VP1S1SBAR1NP0NP0,0,ARG1
1331,remove.01,p,-,p,removed,VBN,from,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-from
1332,remove.01,p,-,p,removed,VBN,because,IN,PP-PRP,VBN1VP0PP-PRP0,1,ARGM-CAU
1333,craft.01,i,-,a,craft,VB,Mexico,NNP,NP-SBJ,VB1VP1VP1S1NP1PP-PRP1VP1VP1VP1S1SBAR1NP1PP1NP-PRD1VP1VP1S0NP-SBJ0,0,ARG0
1334,craft.01,i,-,a,craft,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1335,say.01,v,p,a,said,VBD,Mrs.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1336,say.01,v,p,a,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
1337,concern.01,p,n,p,concerned,VBN,the,DT,NP-SBJ,VBN1ADJP-PRD1VP1S0NP-SBJ0,0,ARG1
1338,concern.01,p,n,p,concerned,VBN,still,RB,ADVP-TMP,VBN1ADJP-PRD1VP0ADVP-TMP0,0,ARGM-TMP
1339,concern.01,p,n,p,concerned,VBN,about,IN,PP,VBN1ADJP-PRD0PP0,1,ARG0-about
1340,continue.01,p,-,a,continuing,VBG,progress,NN,NN,VBG1NP0NN0,1,ARG1
1341,complain.01,p,n,a,complained,VBN,earlier,JJR,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1342,complain.01,p,n,a,complained,VBN,of,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG1-of
1343,require.01,v,n,a,requires,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1344,require.01,v,n,a,requires,VBZ,Mrs.,NNP,NP-SBJ,VBZ1VP0S0NP-SBJ0,1,ARG2
1345,require.01,v,n,a,requires,VBZ,to,TO,VP,VBZ1VP0S0VP0,1,ARG1
1346,issue.01,i,-,a,issue,VB,Mrs.,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
1347,issue.01,i,-,a,issue,VB,another,DT,NP,VB1VP0NP0,1,ARG1
1348,issue.01,i,-,a,issue,VB,by,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
1349,deem.01,p,n,a,deemed,VBD,So,IN,ADVP-TMP,VBD1VP1VP1S0ADVP-TMP0,0,ARGM-TMP
1350,deem.01,p,n,a,deemed,VBD,Mrs.,NNP,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG0
1351,deem.01,p,n,a,deemed,VBD,n't,RB,RB,VBD1VP1VP0RB0,0,ARGM-NEG
1352,deem.01,p,n,a,deemed,VBD,any,DT,NP-SBJ-1,VBD1VP0S0NP-SBJ-10,1,ARG1
1353,deem.01,p,n,a,deemed,VBD,bad,JJ,ADJP-PRD,VBD1VP0S0ADJP-PRD0,1,ARG2
1354,merit.01,i,-,a,merit,VB,any,DT,NP-SBJ-1,VB1VP1VP1S1ADJP-PRD1S0NP-SBJ-10,0,ARG0
1355,merit.01,i,-,a,merit,VB,an,DT,NP,VB1VP0NP0,1,ARG1
1356,merit.01,i,-,a,merit,VB,under,IN,PP-LOC,VB1VP1VP1S0PP-LOC0,1,ARGM-LOC
1357,accelerate.01,p,-,p,accelerated,VBN,investigation,NN,NN,VBN1NP0NN0,1,ARG1
1358,accelerate.01,p,-,p,accelerated,VBN,under,IN,PP-LOC,VBN1NP1VP1VP1S0PP-LOC0,1,ARGM-LOC
1359,say.01,v,p,a,said,VBD,Argentina,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1360,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1361,ask.02,v,f,a,ask,VB,it,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
1362,ask.02,v,f,a,ask,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
1363,ask.02,v,f,a,ask,VB,creditor,NN,NP-1,VB1VP0NP-10,1,ARG2
1364,ask.02,v,f,a,ask,VB,*-1,-NONE-,S,VB1VP0S0,1,ARG1
1365,halve.01,i,-,a,halve,VB,creditor,NN,NP-1,VB1VP1VP1S1VP0NP-10,0,ARG0
1366,halve.01,i,-,a,halve,VB,its,PRP$,NP,VB1VP0NP0,1,ARG1
1367,develop.01,p,-,a,developing,VBG,world,NN,NN,VBG1NP0NN0,1,ARG1
1368,believe.01,p,n,p,believed,VBN,The,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
1369,call.XX,p,n,p,called,VBN,such,JJ,NP-SBJ-3,VBN1VP1VP1VP1S0NP-SBJ-30,0,ARG1-for
1370,call.XX,p,n,p,called,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
1371,call.XX,p,n,p,called,VBN,the,DT,NP,VBN1VP1VP1VP1S1SBAR-TMP1NP-PRD0NP0,0,ARGM-TMP
1372,pay.01,p,n,a,paid,VBN,The,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1373,pay.01,p,n,a,paid,VBN,very,RB,NP,VBN1VP0NP0,1,ARG3
1374,pay.01,p,n,a,paid,VBN,on,IN,PP,VBN1VP0PP0,1,ARG2-on
1375,pay.01,p,n,a,paid,VBN,since,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
1376,aspire.01,v,n,a,aspires,VBZ,Argentina,NNP,NP-SBJ-2,VBZ1VP1S-TPC-10NP-SBJ-20,0,ARG0
1377,aspire.01,v,n,a,aspires,VBZ,*-2,-NONE-,S,VBZ1VP0S0,1,ARG1
1378,reach.01,i,-,a,reach,VB,Argentina,NNP,NP-SBJ-2,VB1VP1VP1S1VP1S-TPC-10NP-SBJ-20,0,ARG0
1379,reach.01,i,-,a,reach,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1380,say.01,v,p,a,said,VBD,Mr.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1381,say.01,v,p,a,said,VBD,Argentina,NNP,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
1382,say.01,v,p,a,said,VBD,through,IN,PP-MNR,VBD1VP0PP-MNR0,1,ARGM-MNR
1383,meet.03,v,p,a,met,VBD,Mr.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1384,meet.03,v,p,a,met,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
1385,meet.03,v,p,a,met,VBD,with,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG1-with
1386,meet.03,i,-,a,meet,VB,Argentine,JJ,NP-SBJ-1,VB1VP1VP1S-PRP1VP1S0NP-SBJ-10,0,ARG0
1387,meet.03,i,-,a,meet,VB,with,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG1-with
1388,say.01,p,n,a,said,VBD,Mr.,NNP,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG0
1389,say.01,p,n,a,said,VBD,recently,RB,ADVP-TMP,VBD1VP1VP1S0ADVP-TMP0,0,ARGM-TMP
1390,say.01,p,n,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1391,take.01,v,p,a,took,VBD,President,NNP,NP,VBD1VP1S1SBAR1NP0NP0,0,ARG0
1392,take.01,v,p,a,took,VBD,office,NN,NP,VBD1VP0NP0,1,ARG1
1393,take.01,v,p,a,took,VBD,July,NNP,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
1394,feel.02,v,n,a,feels,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1395,feel.02,v,n,a,feels,VBZ,0,-NONE-,SBAR,VBZ1VP0SBAR0,1,ARG1
1396,solve.01,p,-,p,solved,VBN,may,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
1397,solve.01,p,-,p,solved,VBN,the,DT,NP-SBJ-31,VBN1VP1VP1VP1S0NP-SBJ-310,0,ARG1
1398,solve.01,p,-,p,solved,VBN,the,DT,NP,VBN1VP1VP1VP1S1SBAR1NP-PRD0NP0,0,ARG2-MNR
1399,say.01,p,n,a,said,VBD,But,CC,CC,VBD1VP1VP1S0CC0,0,ARGM-DIS
1400,say.01,p,n,a,said,VBD,he,PRP,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG0
1401,say.01,p,n,a,said,VBD,not,RB,RB,VBD1VP1VP0RB0,0,ARGM-NEG
1402,say.01,p,n,a,said,VBD,before,IN,ADVP-TMP,VBD1VP0ADVP-TMP0,1,ARGM-TMP
1403,say.01,p,n,a,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
1404,want.01,v,n,a,wants,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1405,want.01,v,n,a,wants,VBZ,half,PDT,S,VBZ1VP0S0,1,ARG1
1406,forgive.01,p,-,p,forgiven,VBN,half,PDT,NP-SBJ-2,VBN1VP1S0NP-SBJ-20,0,ARG2
1407,report.01,v,f,a,report,VB,During,IN,PP-TMP,VB1VP1VP1S0PP-TMP0,0,ARGM-TMP
1408,report.01,v,f,a,report,VB,The,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
1409,report.01,v,f,a,report,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
1410,report.01,v,f,a,report,VB,events,NNS,NP,VB1VP0NP0,1,ARG1
1411,stand.01,v,n,a,stand,VBP,events,NNS,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG1
1412,stand.01,v,n,a,stand,VBP,as,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG2-as
1413,change.01,v,p,a,CHANGED,VBD,THREE,CD,NP,VBD1VP1S1SBAR1NP-SBJ-320NP0,0,ARG0
1414,change.01,v,p,a,CHANGED,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
1415,launch.01,p,p,p,launched,VBN,THREE,CD,NP-SBJ-32,VBN1VP1VP1S0NP-SBJ-320,0,ARG1
1416,launch.01,p,p,p,launched,VBN,in,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
1417,come.01,v,p,a,came,VBD,That,DT,NP-TMP,VBD1VP1S0NP-TMP0,0,ARGM-TMP
1418,come.01,v,p,a,came,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1419,come.01,v,p,a,came,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
1420,use.01,i,-,a,use,VB,",",",",PRN,VB1VP1VP1S1VP1VP1S0PRN0,0,ARGM-DIS
1421,use.01,i,-,a,use,VB,had,VBD,VBD,VB1VP1VP1S1VP0VBD0,0,ARGM-MOD
1422,use.01,i,-,a,use,VB,Apple,NNP,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG0
1423,use.01,i,-,a,use,VB,their,PRP$,NP,VB1VP0NP0,1,ARG1
1424,use.01,i,-,a,use,VB,as,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-as
1425,store.01,v,p,a,stored,VBD,Apple,NNP,NP-SBJ-1,VBD1VP1VP1S0NP-SBJ-10,0,ARG0
1426,store.01,v,p,a,stored,VBD,",",",",PRN,VBD1VP1VP1S0PRN0,0,ARGM-DIS
1427,store.01,v,p,a,stored,VBD,data,NNS,NP,VBD1VP0NP0,1,ARG1
1428,store.01,v,p,a,stored,VBD,on,IN,PP-LOC,VBD1VP0PP-LOC0,1,ARGM-LOC
1429,build.01,p,p,p,built,VBN,Apple,NNP,NP,VBN1VP1VP1S1SBAR1NP0NP0,0,ARG1
1430,build.01,p,p,p,built,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
1431,build.01,p,p,p,built,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
1432,build.01,p,p,p,built,VBN,for,IN,PP-BNF,VBN1VP0PP-BNF0,1,ARGM-PNC
1433,trigger.01,v,p,a,triggered,VBD,*-1,-NONE-,S-ADV,VBD1VP1S0S-ADV0,0,ARGM-ADV
1434,trigger.01,v,p,a,triggered,VBD,these,DT,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
1435,trigger.01,v,p,a,triggered,VBD,explosive,JJ,NP,VBD1VP0NP0,1,ARG1
1436,have.03,v,p,a,had,VBD,But,CC,CC,VBD1VP1VP1S0CC0,0,ARGM-DIS
1437,have.03,v,p,a,had,VBD,the,DT,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG0
1438,have.03,v,p,a,had,VBD,--,:,PRN,VBD1VP1VP1S0PRN0,0,ARGM-ADV
1439,have.03,v,p,a,had,VBD,keyboards,NNS,NP,VBD1VP0NP0,1,ARG1
1440,store.01,-,-,a,store,VB,the,DT,NP-SBJ,VB1VP1VP1VP1S0NP-SBJ0,0,ARG0
1441,store.01,-,-,a,store,VB,--,:,PRN,VB1VP1VP1VP1S0PRN0,0,ARGM-ADV
1442,store.01,-,-,a,store,VB,could,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
1443,store.01,-,-,a,store,VB,about,IN,NP,VB1VP0NP0,1,ARG1
1444,store.01,-,-,a,store,VB,in,IN,PP-LOC,VB1VP0PP-LOC0,1,ARGM-LOC
1445,have.03,v,n,a,have,VBP,Current,JJ,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0,ARG0
1446,have.03,v,n,a,have,VBP,memory,NN,NP,VBP1VP0NP0,1,ARG1
1447,develop.02,v,p,a,developed,VBD,William,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1448,develop.02,v,p,a,developed,VBD,in,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
1449,develop.02,v,p,a,developed,VBD,an,DT,NP,VBD1VP0NP0,1,ARG1
1450,become.01,v,p,a,became,VBD,Gates,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1451,become.01,v,p,a,became,VBD,an,DT,NP-PRD,VBD1VP0NP-PRD0,1,ARG2
1452,become.01,v,p,a,became,VBD,six,CD,SBAR-TMP,VBD1VP0SBAR-TMP0,1,ARGM-TMP
1453,adapt.01,v,p,a,adapted,VBD,IBM,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
