Index,Roleset,Form,Tense,Voice,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position
1690,buy.02,v,p,a,bought,VBD,two,CD,NP,VBD1VP0NP0,1
1691,total.01,p,0,a,totaling,VBG,two,CD,NP,VBG1VP1NP0NP0,0
1692,total.01,p,0,a,totaling,VBG,$,$,NP,VBG1VP0NP0,1
1693,say.01,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
1694,say.01,v,p,a,said,VBD,Japanese,JJ,S-TPC-1,VBD1VP1S0S-TPC-10,0
1695,show.01,v,n,a,show,VBP,The,DT,NP-SBJ,VBP1VP1S-TPC-10NP-SBJ0,0
1696,show.01,v,n,a,show,VBP,the,DT,NP,VBP1VP0NP0,1
1697,say.01,v,p,a,said,VBD,Fannie,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0
1698,say.01,v,p,a,said,VBD,The,DT,S-TPC-1,VBD1VP1S0S-TPC-10,0
1700,say.01,v,p,a,said,VBD,He,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0
1701,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1
1702,place.01,p,p,p,placed,VBN,more,RBR,NP-SBJ-40,VBN1VP1VP1S0NP-SBJ-400,0
1703,place.01,p,p,p,placed,VBN,with,IN,PP-CLR,VBN1VP0PP-CLR0,1
1706,snap.08,v,p,a,snapped,VBD,Earlier,JJR,NP-TMP,VBD1VP1S0NP-TMP0,0
1707,snap.08,v,p,a,snapped,VBD,Japanese,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0
1708,snap.08,v,p,a,snapped,VBD,a,DT,NP,VBD1VP0NP0,1
1709,put.03,p,p,p,put,VBN,That,DT,NP-SBJ-41,VBN1VP1VP1S0NP-SBJ-410,0
1710,put.03,p,p,p,put,VBN,together,RP,PRT,VBN1VP0PRT0,1
1711,put.03,p,p,p,put,VBN,by,IN,PP,VBN1VP0PP0,1
1712,assemble.02,p,p,p,assembled,VBN,The,DT,NP-SBJ-42,VBN1VP1VP1S0NP-SBJ-420,0
1713,assemble.02,p,p,p,assembled,VBN,jointly,RB,ADVP-MNR,VBN1VP0ADVP-MNR0,1
1715,offer.01,p,0,a,offering,VBG,one,CD,NP,VBG1VP1NP0NP0,0
1716,offer.01,p,0,a,offering,VBG,a,DT,NP,VBG1VP0NP0,1
1719,offer.01,p,0,p,offered,VBD,rate,NN,NN,VBD1NP0NN0,1
1721,offer.01,v,n,a,offer,VBP,two,CD,NP,VBP1VP0NP0,1
1722,offer.01,v,n,a,offer,VBP,to,TO,PP-CLR,VBP1VP0PP-CLR0,1
1723,design.01,p,n,p,designed,VBN,First,JJ,ADVP,VBN1VP1VP1S0ADVP0,0
1724,design.01,p,n,p,designed,VBN,they,PRP,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0
1727,eliminate.01,i,0,a,eliminate,VB,the,DT,NP,VB1VP0NP0,1
1728,retire.02,p,0,p,retired,VBN,can,MD,MD,VBN1VP1VP1VP0MD0,0
1729,retire.02,p,0,p,retired,VBN,mortgage-backed,JJ,NP-SBJ-43,VBN1VP1VP1VP1S0NP-SBJ-430,0
1730,retire.02,p,0,p,retired,VBN,early,RB,ADVP-TMP,VBN1VP0ADVP-TMP0,1
1731,retire.02,p,0,p,retired,VBN,if,IN,SBAR-ADV,VBN1VP0SBAR-ADV0,1
1732,decline.01,v,n,a,decline,VBP,interest,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0
1734,force.01,v,n,a,forces,VBZ,investors,NNS,NP-SBJ,VBZ1VP0S0NP-SBJ0,1
1735,force.01,v,n,a,forces,VBZ,to,TO,VP,VBZ1VP0S0VP0,1
1737,redeploy.01,i,0,a,redeploy,VB,their,PRP$,NP,VB1VP0NP0,1
1738,redeploy.01,i,0,a,redeploy,VB,at,IN,PP-CLR,VB1VP0PP-CLR0,1
1740,channel.01,v,n,a,channel,VBP,they,PRP,NP-SBJ-1,VBP1VP1S0NP-SBJ-10,0
1741,channel.01,v,n,a,channel,VBP,monthly,JJ,NP,VBP1VP0NP0,1
1742,channel.01,v,n,a,channel,VBP,into,IN,PP-CLR,VBP1VP0PP-CLR0,1
1743,channel.01,v,n,a,channel,VBP,*-1,-NONE-,S-ADV,VBP1VP0S-ADV0,1
1744,reduce.01,p,0,a,reducing,VBG,they,PRP,NP-SBJ-1,VBG1VP1S-ADV1VP1S0NP-SBJ-10,0
1745,reduce.01,p,0,a,reducing,VBG,the,DT,NP,VBG1VP0NP0,1
1746,address.02,g,0,0,addressing,VBG,those,DT,NP,VBG1VP0NP0,1
1747,address.02,g,0,0,addressing,VBG,*,-NONE-,-NONE-,VBG1VP1S-NOM0NP-SBJ0-NONE-0,0
1748,say.01,v,p,a,said,VBD,By,IN,PP-MNR,VBD1VP1PRN1S-10PP-MNR0,0
1749,say.01,v,p,a,said,VBD,Mr.,NNP,NP-SBJ,VBD1VP1PRN0NP-SBJ0,0
1750,become.01,p,n,a,become,VBN,By,IN,PP-MNR,VBN1VP1VP1S-10PP-MNR0,0
1751,become.01,p,n,a,become,VBN,the,DT,NP-SBJ,VBN1VP1VP1S-10NP-SBJ0,0
1752,become.01,p,n,a,become,VBN,extremely,RB,ADJP-PRD,VBN1VP0ADJP-PRD0,1
1753,boost.01,p,n,a,boosted,VBN,Such,JJ,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0
1754,boost.01,p,n,a,boosted,VBN,Japanese,JJ,NP,VBN1VP0NP0,1
1755,boost.01,p,n,a,boosted,VBN,to,TO,PP-DIR,VBN1VP0PP-DIR0,1
1757,grow.01,p,n,a,growing,VBG,at,IN,PP-MNR,VBG1VP0PP-MNR0,1
1758,become.01,p,n,a,become,VBN,They,PRP,NP-SBJ-2,VBN1VP1VP1S0NP-SBJ-20,0
1759,become.01,p,n,a,become,VBN,also,RB,ADVP,VBN1VP1VP1S0ADVP0,0
1761,become.01,p,n,a,become,VBN,*-2,-NONE-,S-ADV,VBN1VP0S-ADV0,1
1763,buy.01,p,0,a,buying,VBG,$,$,NP,VBG1VP0NP0,1
1764,buy.01,p,0,a,buying,VBG,during,IN,PP-TMP,VBG1VP0PP-TMP0,1
1765,issue.01,p,0,p,issued,VBN,the,DT,NP,VBN1VP1NP0NP0,0
1766,name.01,p,p,p,named,VBN,James,NNP,NP-SBJ-44,VBN1VP1VP1S0NP-SBJ-440,0
1767,name.01,p,p,p,named,VBN,a,DT,NP-PRD,VBN1VP0S0NP-PRD0,1
1768,name.01,p,p,p,named,VBN,*,-NONE-,S-ADV,VBN1VP0S-ADV0,1
1769,expand.01,p,0,a,expanding,VBG,*,-NONE-,NP-SBJ,VBG1VP1S-ADV0NP-SBJ0,0
1770,expand.01,p,0,a,expanding,VBG,the,DT,NP,VBG1VP0NP0,1
1771,expand.01,p,0,a,expanding,VBG,to,TO,PP-CLR,VBG1VP0PP-CLR0,1
1772,say.01,v,p,a,said,VBD,LTV,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0
1773,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1
1774,agree.01,v,p,a,agreed,VBD,a,DT,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0
1775,agree.01,v,p,a,agreed,VBD,*-1,-NONE-,S,VBD1VP0S0,1
1776,extend.01,i,0,a,extend,VB,a,DT,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0
1778,extend.01,i,0,a,extend,VB,the,DT,NP,VB1VP0NP0,1
1780,have.03,v,n,a,has,VBZ,the,DT,NP,VBZ1VP0NP0,1
1781,have.03,v,n,a,has,VBZ,the,DT,NP,VBZ1VP1S1SBAR1NP0NP0,0
1782,file.01,i,0,a,file,VB,the,DT,NP-SBJ,VB1VP1VP1S1NP1VP1S0NP-SBJ0,0
1784,operate.01,p,n,a,operating,VBG,The,DT,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0
1787,give.01,p,0,a,giving,VBG,The,DT,NP-SBJ,VBG1VP1S-ADV1VP1VP1S0NP-SBJ0,0
1789,give.01,p,0,a,giving,VBG,court,NN,NP,VBG1VP0NP0,1
1790,give.01,p,0,a,giving,VBG,while,IN,SBAR-TMP,VBG1VP0SBAR-TMP0,1
1791,attempt.01,v,n,a,attempts,VBZ,it,PRP,NP-SBJ-1,VBZ1VP1S0NP-SBJ-10,0
1793,work.02,i,0,a,work,VB,it,PRP,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0
1794,work.02,i,0,a,work,VB,a,DT,NP,VB1VP0NP0,1
1795,pay.01,i,0,a,pay,VB,it,PRP,NP-SBJ-1,VB1VP1VP1S1NP1VP1VP1S1VP1S0NP-SBJ-10,0
1796,pay.01,i,0,a,pay,VB,its,PRP$,NP,VB1VP0NP0,1
1797,begin.01,v,p,a,began,VBD,Italian,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0
1798,begin.01,v,p,a,began,VBD,",",",",PRN,VBD1VP1S0PRN0,0
1799,begin.01,v,p,a,began,VBD,its,PRP$,NP,VBD1VP0NP0,1
1800,incorporate.01,p,0,p,incorporated,VBN,in,IN,PP-LOC-CLR,VBN1VP0PP-LOC-CLR0,1
1802,advertise.01,p,0,p,advertised,VBN,The,DT,NP,VBN1VP1NP-SBJ-10NP0,0
1803,advertise.01,p,0,p,advertised,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1
1804,schedule.01,p,n,p,scheduled,VBN,The,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0
1805,schedule.01,p,n,p,scheduled,VBN,to,TO,VP,VBN1VP0S0VP0,1
1806,expire.01,i,0,a,expire,VB,The,DT,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0
1807,expire.01,i,0,a,expire,VB,at,IN,PP-TMP,VB1VP0PP-TMP0,1
1808,own.01,v,n,a,owns,VBZ,Montedison,NN,NP-SBJ,VBZ1VP1S0NP-SBJ0,0
1809,own.01,v,n,a,owns,VBZ,currently,RB,ADVP-TMP,VBZ1VP1S0ADVP-TMP0,0
1810,own.01,v,n,a,owns,VBZ,about,IN,NP,VBZ1VP0NP0,1
1811,launch.01,p,n,p,launched,VBN,The,DT,NP-SBJ-45,VBN1VP1VP1VP1S0NP-SBJ-450,0
1812,launch.01,p,n,p,launched,VBN,pursuant,JJ,ADVP-MNR,VBN1VP0ADVP-MNR0,1
1813,announce.01,p,0,p,announced,VBN,previously,RB,ADVP-TMP,VBN1ADJP0ADVP-TMP0,0
1814,announce.01,p,0,p,announced,VBN,agreement,NN,NN,VBN1ADJP1NP0NN0,1
1815,fall.01,v,p,a,fell,VBD,Japan,NNP,NP-SBJ,VBD1VP1S-TPC-20NP-SBJ0,0
1816,fall.01,v,p,a,fell,VBD,by,IN,PP-EXT,VBD1VP0PP-EXT0,1
1817,fall.01,v,p,a,fell,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1
1819,say.01,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
1820,say.01,v,p,a,said,VBD,Japan,NNP,S-TPC-2,VBD1VP1S0S-TPC-20,0
1821,mark.01,v,n,a,marks,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0
1822,mark.01,v,n,a,marks,VBZ,the,DT,NP,VBZ1VP0NP0,1
1823,reflect.01,v,n,a,reflects,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0
1824,reflect.01,v,n,a,reflects,VBZ,the,DT,NP,VBZ1VP0NP0,1
1825,surge.01,v,p,a,surged,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
1826,surge.01,v,p,a,surged,VBD,temporarily,RB,ADVP,VBD1VP0ADVP0,0
1827,surge.01,v,p,a,surged,VBD,above,IN,PP-DIR,VBD1VP0PP-DIR0,1
1828,follow.01,v,n,a,follows,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0
1829,follow.01,v,n,a,follows,VBZ,a,DT,NP,VBZ1VP0NP0,1
1830,pick.01,0,0,a,Pick,VB,*,-NONE-,NP-SBJ,VB1VP1S0NP-SBJ0,0
1831,pick.01,0,0,a,Pick,VB,a,DT,NP,VB1VP0NP0,1
1835,trade.01,p,0,p,traded,VBN,portfolios,NNS,NNS,VBN1ADJP1NP0NNS0,1
1836,invest.01,v,n,a,invest,VBP,those,DT,NP,VBP1VP1S1SBAR1NP0NP0,0
1838,launch.01,p,n,p,launched,VBN,No,RB,NP-SBJ-2,VBN1VP1VP1VP1VP1S0NP-SBJ-20,0
1840,register.02,p,n,p,registered,VBN,No,RB,NP-SBJ-2,VBN1VP1VP1VP1VP1S0NP-SBJ-20,0
1841,register.02,p,n,p,registered,VBN,with,IN,PP-CLR,VBN1VP0PP-CLR0,1
1842,register.02,p,n,p,registered,VBN,this,DT,NP-TMP,VBN1VP1VP0NP-TMP0,1
1844,range.01,p,n,a,ranged,VBN,recently,RB,ADVP-TMP,VBN1VP1VP1S0ADVP-TMP0,0
1847,cap.02,p,f,p,capped,VBN,Next,JJ,NP-TMP,VBN1VP1VP1VP1S0NP-TMP0,0
1848,cap.02,p,f,p,capped,VBN,will,MD,MD,VBN1VP1VP1VP0MD0,0
1850,cap.02,p,f,p,capped,VBN,by,IN,PP,VBN1VP0PP0,1
1851,kick.04,p,n,a,kicked,VBN,a,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0
1852,kick.04,p,n,a,kicked,VBN,an,DT,NP,VBN1VP0NP0,1
1853,kick.04,p,n,a,kicked,VBN,at,IN,PP-LOC,VBN1VP0PP-LOC0,1
1855,kick.04,p,n,a,kicked,VBN,the,NNP,NP,VBN1VP1VP1S1SBAR1NP0NP0,0
1856,quip.01,v,n,a,quips,VBZ,Anything,NN,S-TPC-1,VBZ1VP1SINV0S-TPC-10,0
1857,quip.01,v,n,a,quips,VBZ,George,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1
1858,manage.01,p,0,a,managing,VBG,partner,NN,NN,VBG1NP0NN0,1
1859,manage.01,p,0,a,managing,VBG,at,IN,PP-LOC,VBG1NP1NP0PP-LOC0,1
1860,mirror.01,v,n,a,mirrors,VBZ,The,DT,NP-SBJ,VBZ1VP1S-20NP-SBJ0,0
1861,mirror.01,v,n,a,mirrors,VBZ,the,DT,NP,VBZ1VP0NP0,1
1862,say.01,v,n,a,says,VBZ,The,DT,NP-SBJ,VBZ1VP1S1PRN1NP1VP1S-20NP-SBJ0,0
1863,say.01,v,n,a,says,VBZ,Mr.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0
1866,grow.02,v,p,a,grew,VBD,narrowly,RB,NP-SBJ,VBD1VP1S0NP-SBJ0,0
1867,grow.02,v,p,a,grew,VBD,wildly,RB,ADJP-PRD,VBD1VP0ADJP-PRD0,1
1868,fall.01,v,p,a,fell,VBD,They,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0
1869,fall.01,v,p,a,fell,VBD,into,IN,PP-CLR,VBD1VP0PP-CLR0,1
1870,fall.01,v,p,a,fell,VBD,after,IN,PP-TMP,VBD1VP0PP-TMP0,1
1871,issue.01,p,0,a,issuing,VBG,the,DT,NP-PRD,VBG1VP1S-ADV1VP0NP-PRD0,0
1872,issue.01,p,0,a,issuing,VBG,a,DT,NP,VBG1VP0NP0,1
1873,fix.03,p,0,p,fixed,VBN,number,NN,NN,VBN1NP0NN0,1
1874,trade.01,v,n,a,trade,VBP,shares,NNS,NP,VBP1VP1S1SBAR1NP0PP0NP0,0
1875,trade.01,v,n,a,trade,VBP,publicly,RB,ADVP-MNR,VBP1VP0ADVP-MNR0,1
1876,bring.01,v,n,a,brings,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0
1877,bring.01,v,n,a,brings,VBZ,to,TO,PP-CLR,VBZ1VP0PP-CLR0,1
1878,bring.01,v,n,a,brings,VBZ,the,DT,NP,VBZ1VP0NP0,1
1879,list.01,p,f,p,listed,VBN,soon,RB,ADVP-TMP,VBN1VP-11VP0VP0ADVP-TMP0,0
1882,list.01,p,f,p,listed,VBN,in,IN,PP-LOC,VBN1VP-10PP-LOC0,1
1884,list.01,p,f,p,listed,VBN,in,IN,PP-LOC,VBN1VP-10PP-LOC0,1
1886,account.01,v,n,a,account,VBP,now,RB,ADVP-TMP,VBP1VP1S0ADVP-TMP0,0
1889,look.04,p,n,a,looking,VBG,*-1,-NONE-,S,VBG1VP0S0,1
1890,look.04,p,n,a,looking,VBG,now,RB,ADVP-TMP,VBG1VP0ADVP-TMP0,1
1891,look.04,p,n,a,looking,VBG,before,RB,SBAR-TMP,VBG1VP0SBAR-TMP0,1
1892,stake.02,i,0,a,stake,VB,People,NNS,NP-SBJ-1,VB1VP1VP1S1VP1VP1S-TPC-20NP-SBJ-10,0
1894,run.05,v,n,a,runs,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0
1895,say.01,v,n,a,says,VBZ,People,NNS,S-TPC-2,VBZ1VP1SINV0S-TPC-20,0
1896,say.01,v,n,a,says,VBZ,Michael,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1
1897,turn.04,p,n,a,turned,VBN,individual,JJ,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0
1898,turn.04,p,n,a,turned,VBN,from,IN,PP,VBN1VP0ADVP-DIR0PP0,1
1899,turn.04,p,n,a,turned,VBN,over,IN,PP-TMP,VBN1VP0PP-TMP0,1
1900,scramble.01,p,n,a,scrambled,VBN,As,IN,SBAR-TMP,VBN1VP1VP1S0SBAR-TMP0,0
1901,scramble.01,p,n,a,scrambled,VBN,securities,NNS,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0
1902,scramble.01,p,n,a,scrambled,VBN,*-1,-NONE-,S,VBN1VP0S0,1
1904,find.01,i,0,a,find,VB,new,JJ,NP,VB1VP0NP0,1
1905,find.01,v,n,a,find,VBP,brokers,NNS,NP-SBJ,VBP1VP1S0NP-SBJ0,0
1906,find.01,v,n,a,find,VBP,new,JJ,NP,VBP1VP1S1SBAR1NP0NP0,0
1907,find.01,v,n,a,find,VBP,easy,JJ,ADJP-PRD,VBP1VP0S0ADJP-PRD0,1
1908,sell.01,i,0,a,sell,VB,brokers,NNS,NP-SBJ,VB1VP1VP1S1SBAR1ADJP-PRD1S1VP1S0NP-SBJ0,0
1909,sell.01,i,0,a,sell,VB,new,JJ,NP,VB1VP1VP1S1SBAR1ADJP-PRD1S1VP1S1SBAR1NP0NP0,0
1910,stretch.01,p,n,a,stretching,VBG,And,CC,CC,VBG1VP1VP1S0CC0,0
1912,stretch.01,p,n,a,stretching,VBG,their,PRP$,NP,VBG1VP0NP0,1
1914,stretch.01,p,n,a,stretching,VBG,*-1,-NONE-,S-PRP,VBG1VP0S-PRP0,1
1915,do.02,i,0,a,do,VB,the,DT,NP-SBJ-1,VB1VP1VP1S-PRP1VP1VP1S0NP-SBJ-10,0
1916,do.02,i,0,a,do,VB,it,PRP,NP,VB1VP0NP0,1
1918,urge.01,v,n,a,urge,VBP,often,RB,ADVP-TMP,VBP1VP1S0ADVP-TMP0,0
1919,urge.01,v,n,a,urge,VBP,investors,NNS,NP-1,VBP1VP0NP-10,1
1920,urge.01,v,n,a,urge,VBP,*-1,-NONE-,S,VBP1VP0S0,1
1921,hold.01,i,0,a,hold,VB,investors,NNS,NP-1,VB1VP1VP1VP1S1VP0NP-10,0
1922,hold.01,i,0,a,hold,VB,a,DT,NP,VB1VP0NP0,1
1923,emerge.02,p,0,a,emerging,VBG,markets,NNS,NNS,VBG1NP-SBJ0NNS0,1
1924,outpace.01,p,n,a,outpaced,VBN,And,CC,CC,VBN1VP1VP1S0CC0,0
1925,outpace.01,p,n,a,outpaced,VBN,many,JJ,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0
1926,outpace.01,p,n,a,outpaced,VBN,more,RBR,NP,VBN1VP0NP0,1
1927,offer.01,v,n,a,offer,VBP,Country,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0
1930,get.01,i,0,a,get,VB,a,DT,NP,VB1VP0NP0,1
1931,get.01,i,0,a,get,VB,without,IN,PP-MNR,VB1VP0PP-MNR0,1
1932,seek.02,g,0,0,seeking,VBG,*,-NONE-,NP-SBJ,VBG1VP1S-NOM0NP-SBJ0,0
1933,seek.02,g,0,0,seeking,VBG,individual,JJ,NP,VBG1VP0NP0,1
1935,take.10,v,n,a,take,VB,n't,RB,RB,VB1VP1VP0RB0,0
1936,take.10,v,n,a,take,VB,much,JJ,NP,VB1VP0NP0,1
1937,take.10,v,n,a,take,VB,*,-NONE-,S-PRP-CLR,VB1VP0S-PRP-CLR0,1
1938,get.03,i,0,a,get,VB,*,-NONE-,NP-SBJ-1,VB1VP1VP1S-PRP-CLR0NP-SBJ-10,0
1939,get.03,i,0,a,get,VB,burned,VBN,VBN,VB1VP0VP0VBN0,1
1940,burn.01,p,0,p,burned,VBN,*,-NONE-,-NONE-,VBN1VP1VP1VP1S-PRP-CLR0NP-SBJ-10-NONE-0,0
1941,whipsaw.01,0,0,a,whipsaw,VB,Political,JJ,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0
1943,whipsaw.01,0,0,a,whipsaw,VB,the,DT,NP,VB1VP0NP0,1
1944,tend.02,v,n,a,tend,VBP,The,DT,NP-SBJ-1,VBP1VP1FRAG0NP-SBJ-10,0
1945,tend.02,v,n,a,tend,VBP,*-1,-NONE-,S,VBP1VP0S0,1
1946,swing.01,i,0,a,swing,VB,The,DT,NP-SBJ-1,VB1VP1VP1S1VP1FRAG0NP-SBJ-10,0
1947,swing.01,i,0,a,swing,VB,more,RBR,ADVP,VB1VP0ADVP0,1
1948,drop.01,v,p,a,dropped,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
1949,drop.01,v,p,a,dropped,VBD,nearly,RB,NP-EXT,VBD1VP0NP-EXT0,1
1951,drop.01,v,p,a,dropped,VBD,When,WRB,WHADVP-1,VBD1VP1S1SBAR-TMP0WHADVP-10,0
1952,plunge.01,v,p,a,plunged,VBD,When,WRB,SBAR-TMP,VBD1VP1S1S0SBAR-TMP0,0
1953,plunge.01,v,p,a,plunged,VBD,",",",",PRN,VBD1VP1S1S0PRN0,0
1955,plunge.01,v,p,a,plunged,VBD,about,RB,NP-EXT,VBD1VP0NP-EXT0,1
1956,fall.01,v,p,a,fell,VBD,When,WRB,SBAR-TMP,VBD1VP1S1S0SBAR-TMP0,0
1957,fall.01,v,p,a,fell,VBD,",",",",PRN,VBD1VP1S1S0PRN0,0
1958,fall.01,v,p,a,fell,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
1959,fall.01,v,p,a,fell,VBD,16,CD,NP-EXT,VBD1VP0NP-EXT0,1
1960,clobber.01,p,p,p,clobbered,VBN,most,JJS,NP-SBJ-47,VBN1VP1VP1S0NP-SBJ-470,0
1961,clobber.01,p,p,p,clobbered,VBN,more,RBR,ADVP,VBN1VP0ADVP0,1
1962,clobber.01,p,p,p,clobbered,VBN,after,IN,PP-TMP,VBN1VP0PP-TMP0,1
1963,trade.01,p,n,a,trading,VBG,many,JJ,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0
1964,trade.01,p,n,a,trading,VBG,at,IN,PP-CLR,VBG1VP0PP-CLR0,1
1965,trade.01,p,n,a,trading,VBG,to,TO,PP-CLR,VBG1VP0PP-CLR0,1
1966,trade.01,g,0,0,trading,VBG,at,IN,PP-CLR,VBG1VP0PP-CLR0,1
1967,trade.01,g,0,0,trading,VBG,in,IN,UCP-TMP,VBG1VP0UCP-TMP0,1
1968,trade.01,g,0,0,trading,VBG,*-1,-NONE-,-NONE-,VBG1VP1S-NOM0NP-SBJ0-NONE-0,0
1969,trade.01,v,n,a,trade,VBP,After,IN,PP-TMP,VBP1VP1S0PP-TMP0,0
1970,trade.01,v,n,a,trade,VBP,country,NN,NP-SBJ-1,VBP1VP1S0NP-SBJ-10,0
1971,trade.01,v,n,a,trade,VBP,currently,RB,ADVP-TMP,VBP1VP1S0ADVP-TMP0,0
1972,trade.01,v,n,a,trade,VBP,at,IN,PP-CLR,VBP1VP0PP-CLR0,1
1973,climb.02,p,n,a,climbed,VBN,Share,NN,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0
1974,climb.02,p,n,a,climbed,VBN,this,DT,NP-TMP,VBN1VP1VP1S0NP-TMP0,0
1975,climb.02,p,n,a,climbed,VBN,much,RB,ADVP-MNR,VBN1VP0ADVP-MNR0,1
1976,hold.01,v,n,a,hold,VBP,they,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0
1977,hold.01,v,n,a,hold,VBP,the,DT,NP,VBP1VP1S1SBAR1NP0NP0,0
1980,pay.01,g,0,0,paying,VBG,for,IN,PP-CLR,VBG1VP0PP-CLR0,1
1982,invest.01,v,n,a,invest,VBP,in,IN,PP-CLR,VBP1VP0PP-CLR0,1
1983,close.01,p,n,p,closed,VBN,markets,NNS,NP,VBN1ADJP-PRD1VP1S1SBAR1NP0NP0,0
1987,say.01,v,n,a,say,VBP,It,PRP,S-TPC-1,VBP1VP1S0S-TPC-10,0
1988,skyrocket.01,p,n,a,skyrocketed,VBN,some,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0
1989,skyrocket.01,p,n,a,skyrocketed,VBN,recently,RB,ADVP-TMP,VBN1VP1VP1S0ADVP-TMP0,0
1990,surge.01,p,n,a,surged,VBN,Spain,NNP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0
1992,target.01,p,n,p,targeted,VBN,It,PRP,NP-SBJ-48,VBN1VP1VP1VP1S0NP-SBJ-480,0
1993,target.01,p,n,p,targeted,VBN,by,IN,PP,VBN1VP0PP0,1
1994,target.01,p,n,p,targeted,VBN,a,DT,NP,VBN1VP0PP-CLR0NP0,1
1995,tie.01,p,0,p,tied,VBN,a,DT,NP,VBN1VP1NP0NP0,0
1996,tie.01,p,0,p,tied,VBN,to,TO,PP-CLR,VBN1VP0PP-CLR0,1
1997,jump.02,p,n,a,jumped,VBN,several,JJ,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0
2000,trade.01,i,0,a,trade,VB,at,IN,PP-CLR,VB1VP0PP-CLR0,1
2001,alarm.01,p,n,p,alarmed,VBN,I,PRP,NP-SBJ-2,VBN1ADJP-PRD1VP1S-TPC-10NP-SBJ-20,0
2003,alarm.01,p,n,p,alarmed,VBN,*-2,-NONE-,S,VBN1ADJP-PRD0S0,1
2004,see.01,i,0,a,see,VB,I,PRP,NP-SBJ-2,VB1VP1VP1S1ADJP-PRD1VP1S-TPC-10NP-SBJ-20,0
2005,see.01,i,0,a,see,VB,these,DT,NP,VB1VP0NP0,1
2006,say.01,v,n,a,says,VBZ,I,PRP,S-TPC-1,VBZ1VP1SINV0S-TPC-10,0
2007,say.01,v,n,a,says,VBZ,Smith,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1
2009,fatten.01,p,0,p,fattened,VBN,premiums,NNS,NNS,VBN1ADJP1NP-SBJ0NNS0,1
2011,reflect.01,v,n,a,reflect,VBP,the,DT,NP,VBP1VP0NP0,1
2013,suggest.01,v,n,a,suggests,VBZ,The,DT,S-TPC-1,VBZ1VP1S0S-TPC-10,0
2014,seek.01,p,0,a,seeking,VBG,those,DT,NP,VBG1VP1NP-SBJ0NP0,0
2015,seek.01,p,0,a,seeking,VBG,foreign-stock,JJ,NP,VBG1VP0NP0,1
2016,pay.01,g,0,0,paying,VBG,those,DT,NP-SBJ,VBG1VP1S-NOM1PP1ADJP-PRD1VP1VP1S0NP-SBJ0,0
