Index,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
4264,had,VBD,a,DT,NP,VBD1VP1S1SBAR1NP-SBJ0NP0,0,ARG0
4265,had,VBD,Mrs.,NNP,NP,VBD1VP0NP0,1,ARG1
4266,had,VBD,in,IN,PP-LOC,VBD1VP0PP-LOC0,1,ARGM-LOC
4267,had,VBD,last,JJ,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
4268,says,VBZ,She,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
4269,says,VBZ,that,IN,SBAR,VBZ1VP0SBAR0,1,ARG1
4270,gave,VBD,because,IN,PP-PRP,VBD1VP1VP1S0PP-PRP0,0,ARGM-CAU
4271,gave,VBD,she,PRP,NP-SBJ-1,VBD1VP1VP1S0NP-SBJ-10,0,ARG0
4272,gave,VBD,ambitions,NNS,NP,VBD1VP0NP0,1,ARG1
4273,studying,VBG,she,PRP,NP-SBJ-1,VBG1VP1VP1VP1S0NP-SBJ-10,0,ARG0
4274,studying,VBG,*-1,-NONE-,S-PRP,VBG1VP0S-PRP0,1,ARGM-PNC
4275,become,VB,she,PRP,NP-SBJ-1,VB1VP1VP1S-PRP1VP1VP1VP1S0NP-SBJ-10,0,ARG1
4276,become,VB,a,DT,NP-PRD,VB1VP0NP-PRD0,1,ARG2
4277,says,VBZ,Mary,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
4278,says,VBZ,also,RB,ADVP,VBZ1VP1S0ADVP0,0,ARGM-DIS
4279,says,VBZ,0,-NONE-,SBAR,VBZ1VP0SBAR0,1,ARG1
4280,inspired,VBD,Mrs.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4281,inspired,VBD,her,PRP,NP-SBJ,VBD1VP0S0NP-SBJ0,1,ARG1
4282,inspired,VBD,to,TO,VP,VBD1VP0S0VP0,1,ARG2
4283,go,VB,her,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
4284,go,VB,into,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-into
4285,taught,VBD,She,PRP,NP-SBJ,VBD1VP1S-20NP-SBJ0,0,ARG0
4286,taught,VBD,us,PRP,NP,VBD1VP0NP0,1,ARG2
4287,taught,VBD,more,JJR,NP,VBD1VP0NP0,1,ARG1
4288,learned,VBN,I,PRP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
4289,learned,VBN,ever,RB,ADVP-TMP,VBN1VP1VP0ADVP-TMP0,0,ARGM-TMP
4290,learned,VBN,in,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-LOC
4291,says,VBZ,She,PRP,S-2,VBZ1VP1SINV0S-20,0,ARG1
4292,says,VBZ,Kelli,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1,ARG0
4293,say,VBP,In,IN,PP-LOC,VBP1VP1PRN1S-30PP-LOC0,0,ARG1
4294,say,VBP,students,NNS,NP-SBJ,VBP1VP1PRN0NP-SBJ0,0,ARG0
4295,distinguished,VBD,In,IN,PP-LOC,VBD1VP1S-30PP-LOC0,0,ARGM-LOC
4296,distinguished,VBD,Mrs.,NNP,NP-SBJ,VBD1VP1S-30NP-SBJ0,0,ARG0
4297,distinguished,VBD,herself,PRP,NP,VBD1VP0NP0,1,ARG1-REC
4298,distinguished,VBD,by,IN,PP-MNR,VBD1VP0PP-MNR0,1,ARGM-MNR
4299,varying,VBG,*,-NONE-,NP-SBJ-1,VBG1VP1S-NOM0NP-SBJ-10,0,ARG0
4300,varying,VBG,teaching,NN,NP,VBG1VP0NP0,1,ARG1
4301,varying,VBG,*-1,-NONE-,S-ADV,VBG1VP0S-ADV0,1,ARGM-ADV
4302,pair,VB,kids,NNS,NP-SBJ-2,VB1VP1VP1S0NP-SBJ-20,0,ARG1
4303,pair,VB,*-2,-NONE-,S-PRP,VB1VP0S-PRP0,1,ARGM-PNC
4304,complete,VB,kids,NNS,NP-SBJ-2,VB1VP1VP1S-PRP1VP1VP1S0NP-SBJ-20,0,ARG0
4305,complete,VB,classroom,NN,NP,VB1VP0NP0,1,ARG1
4306,using,VBG,Mrs.,NNP,NP-SBJ,VBG1VP1VP1S-ADV1VP1S-NOM1PP-MNR1VP1S-30NP-SBJ0,0,ARG0
4307,using,VBG,college-bowl,NN,NP,VBG1VP0NP0,1,ARG1
4308,came,VBD,On,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
4309,came,VBD,she,PRP,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG1
4310,came,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
4311,came,VBD,*-1,-NONE-,S-PRP,VBD1VP0S-PRP0,1,ARGM-PNC
4312,prepare,VB,she,PRP,NP-SBJ-1,VB1VP1VP1S1S-PRP1VP1S0NP-SBJ-10,0,ARG0
4313,prepare,VB,study,NN,NP,VB1VP0NP0,1,ARG1
4314,polish,VB,sometimes,RB,ADVP-TMP,VB1VP1VP1S0ADVP-TMP0,0,ARGM-TMP
4315,polish,VB,even,RB,ADVP,VB1VP1VP1S0ADVP0,0,ARGM-DIS
4316,polish,VB,she,PRP,NP-SBJ-1,VB1VP1VP1S1S-PRP1VP1S0NP-SBJ-10,0,ARG0
4317,polish,VB,the,DT,NP,VB1VP0NP0,1,ARG1
4318,gave,VBD,She,PRP,NP-SBJ,VBD1VP1S-TPC-10NP-SBJ0,0,ARG0
4319,gave,VBD,just,RB,ADVP,VBD1VP1S-TPC-10ADVP0,0,ARGM-ADV
4320,gave,VBD,never,RB,ADVP-TMP,VBD1VP1S-TPC-10ADVP-TMP0,0,ARGM-TMP
4321,gave,VBD,it,PRP,NP,VBD1VP0NP0,1,ARG1
4322,says,VBZ,She,PRP,S-TPC-1,VBZ1VP1SINV0S-TPC-10,0,ARG1
4323,says,VBZ,Mary,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1,ARG0
4324,see,VB,You,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
4325,see,VB,'d,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
4326,see,VB,her,PRP,S,VB1VP0S0,1,ARG1
4327,correcting,VBG,her,PRP,NP-SBJ,VBG1VP1S0NP-SBJ0,0,ARG0
4328,correcting,VBG,homework,NN,NP,VBG1VP0NP0,1,ARG1
4329,correcting,VBG,in,IN,PP-LOC,VBG1VP0PP-LOC0,1,ARGM-LOC
4330,correcting,VBG,at,IN,PP-LOC,VBG1VP0PP-LOC0,1,ARGM-LOC
4331,viewed,VBD,Some,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4332,viewed,VBD,however,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
4333,viewed,VBD,Mrs.,NNP,NP,VBD1VP0NP0,1,ARG1
4334,viewed,VBD,as,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-as
4335,says,VBZ,Mrs.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
4336,says,VBZ,0,-NONE-,SBAR,VBZ1VP0SBAR0,1,ARG1
4337,defended,VBD,she,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4338,defended,VBD,often,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-TMP
4339,defended,VBD,her,PRP,NP,VBD1VP0NP0,1,ARG1
4340,defended,VBD,to,TO,PP-CLR,VBD1VP0PP-CLR0,1,ARGM-MNR
4341,called,VBD,colleagues,NNS,NP,VBD1VP1S1SBAR1NP0NP0,0,ARG0
4342,called,VBD,her,PRP,NP-SBJ,VBD1VP0S0NP-SBJ0,1,ARG1
4343,called,VBD,a,DT,NP-PRD,VBD1VP0S0NP-PRD0,1,ARG2
4344,began,VBD,Pressures,NNS,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG1
4345,build,VB,Pressures,NNS,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG1
4346,told,VBD,Friends,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4347,told,VBD,her,PRP,NP,VBD1VP0NP0,1,ARG2
4348,told,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
4349,pushing,VBG,she,PRP,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
4350,pushing,VBG,too,RB,ADVP-MNR,VBG1VP0ADVP-MNR0,1,ARGM-MNR
4351,deteriorating,VBG,hearing,NN,NN,VBG1NP0NN0,1,ARG1
4352,told,VBD,Because,IN,PP-PRP,VBD1VP1S0PP-PRP0,0,ARGM-CAU
4353,told,VBD,she,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4354,told,VBD,colleagues,NNS,NP,VBD1VP0NP0,1,ARG2
4355,told,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
4356,feared,VBD,she,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4357,feared,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
4358,teach,VB,she,PRP,NP-SBJ-1,VB1VP1VP1S1ADJP-PRD1VP1VP1S0NP-SBJ-10,0,ARG0
4359,teach,VB,much,RB,ADVP-TMP,VB1VP0ADVP-TMP0,1,ARGM-TMP
4360,helping,VBG,Mrs.,NNP,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
4361,helping,VBG,also,RB,ADVP,VBG1VP1VP0ADVP0,0,ARGM-DIS
4362,helping,VBG,her,PRP,S,VBG1VP0S0,1,ARG1
4363,earn,VB,her,PRP,NP-SBJ,VB1VP1S0NP-SBJ0,0,ARG0
4364,earn,VB,points,NNS,NP,VB1VP0NP0,1,ARG1
4365,earn,VB,in,IN,PP-LOC,VB1VP0PP-LOC0,1,ARGM-LOC
4366,meant,VBD,Huge,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4367,meant,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
4368,Winning,VBG,*,-NONE-,NP-SBJ,VBG1VP1S-NOM-SBJ0NP-SBJ0,0,ARG0
4369,Winning,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
4370,Winning,VBG,for,IN,PP-TMP,VBG1VP0PP-TMP0,1,ARGM-TMP
4371,insists,VBZ,Mrs.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
4372,insists,VBZ,*,-NONE-,S-TPC-1,VBZ1VP1S0S-TPC-10,0,ARG1
4373,say,VB,But,CC,CC,VB1VP1S0CC0,0,ARGM-DIS
4374,say,VB,others,NNS,NP-SBJ,VB1VP1S0NP-SBJ0,0,ARG0
4375,say,VB,0,-NONE-,SBAR,VB1VP0SBAR0,1,ARG1
4376,win,VB,she,PRP,NP-SBJ-1,VB1VP1VP1S1ADJP-PRD1VP1S0NP-SBJ-10,0,ARG0
4377,says,VBZ,Mary,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
4378,says,VBZ,0,-NONE-,SBAR,VBZ1VP0SBAR0,1,ARG1
4379,believed,VBD,she,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4380,believed,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
4381,wanted,VBD,Mrs.,NNP,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
4382,wanted,VBD,*-1,-NONE-,S,VBD1VP0S0,1,ARG1
4383,keep,VB,Mrs.,NNP,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
4384,keep,VB,her,PRP,S,VB1VP0S0,1,ARG1
4385,keep,VB,so,IN,SBAR-PRP,VB1VP0SBAR-PRP0,1,ARGM-PNC
4386,get,VB,she,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
4387,get,VB,could,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
4388,get,VB,a,DT,NP,VB1VP0NP0,1,ARG1
4389,demand,VB,a,DT,NP,VB1VP1VP1S1SBAR1NP0NP0,0,ARG0
4390,demand,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
4391,demand,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
4392,demand,VB,good,JJ,NP,VB1VP0NP0,1,ARG1
4393,attending,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
4394,attending,VBG,in,IN,PP-TMP,VBG1VP0PP-TMP0,1,ARGM-LOC
4395,attending,VBG,*-1,-NONE-,-NONE-,VBG1VP1S-NOM0NP-SBJ0-NONE-0,0,ARG0
4396,says,VBZ,Last,JJ,NP-TMP,VBZ1VP1S0NP-TMP0,0,ARG1
4397,says,VBZ,Mrs.,NNP,NP-SBJ-1,VBZ1VP1S0NP-SBJ-10,0,ARG0
4398,returned,VBD,she,PRP,NP-SBJ-2,VBD1VP1S0NP-SBJ-20,0,ARG1
4399,returned,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
4400,returned,VBD,two,CD,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
4401,returned,VBD,*-2,-NONE-,S,VBD1VP0S0,1,ARGM-ADV
4402,feeling,VBG,she,PRP,NP-SBJ-2,VBG1VP1S1VP1S0NP-SBJ-20,0,ARG0
4403,feeling,VBG,that,IN,SBAR,VBG1VP0SBAR0,1,ARG1
4404,prepared,VBN,she,PRP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
4405,prepared,VBN,n't,RB,RB,VBN1VP1VP0RB0,0,ARGM-NEG
4406,prepared,VBN,her,PRP$,NP,VBN1VP0NP0,1,ARG1
4407,prepared,VBN,adequately,RB,ADVP-MNR,VBN1VP0ADVP-MNR0,1,ARGM-MNR
4408,passed,VBN,test,NN,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
4409,passed,VBN,48,CD,ADVP-TMP,VBN1VP0ADVP-TMP0,1,ARGM-TMP
4410,passed,VBN,When,WRB,WHADVP-2,VBN1VP1VP1S1SBAR-TMP0WHADVP-20,0,ARGM-TMP
4411,says,VBZ,When,WRB,SBAR-TMP,VBZ1VP1S0SBAR-TMP0,0,ARG1
4412,says,VBZ,she,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
4413,copied,VBD,she,PRP,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG0
4414,copied,VBD,questions,NNS,NP,VBD1VP0NP0,1,ARG1
4415,gave,VBD,she,PRP,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG0
4416,gave,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
4417,gave,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG2-to
4418,admits,VBZ,Mrs.,NNP,NP-SBJ,VBZ1VP1VP1S0NP-SBJ0,0,ARG0
4419,admits,VBZ,0,-NONE-,SBAR,VBZ1VP0SBAR0,1,ARG1
4420,made,VBD,she,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4421,made,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
4422,insists,VBZ,Mrs.,NNP,NP-SBJ,VBZ1VP1VP1S0NP-SBJ0,0,ARG0
4423,insists,VBZ,0,-NONE-,SBAR,VBZ1VP0SBAR0,1,ARG1
4424,trying,VBG,I,PRP,NP-SBJ-1,VBG1VP1VP1S-TPC-20NP-SBJ-10,0,ARG0
4425,trying,VBG,*-1,-NONE-,S,VBG1VP0S0,1,ARG1
4426,help,VB,I,PRP,NP-SBJ-1,VB1VP1VP1S1VP1VP1S-TPC-20NP-SBJ-10,0,ARG0
4427,help,VB,kids,NNS,NP,VB1VP0NP0,1,ARG1
4428,says,VBZ,she,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
4429,says,VBZ,I,PRP,S-TPC-2,VBZ1VP1S0S-TPC-20,0,ARG1
4430,had,VBD,they,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4431,had,VBD,never,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-NEG
4432,had,VBD,subjects,NNS,NP,VBD1VP1S1SBAR1NP0NP0,0,ARG1
4433,says,VBZ,Mrs.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
4434,says,VBZ,that,IN,SBAR,VBZ1VP0SBAR0,1,ARG1
4435,wanted,VBD,she,PRP,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
4436,wanted,VBD,also,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
4437,wanted,VBD,*-1,-NONE-,S,VBD1VP0S0,1,ARG1
4438,help,VB,she,PRP,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
4439,help,VB,*-2,-NONE-,S,VB1VP0S0,1,ARG1
4440,lift,VB,she,PRP,NP-SBJ-1,VB1VP1S1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
4441,lift,VB,Greenville,NNP,NP,VB1VP0NP0,1,ARG1
4442,carried,VBN,rankings,NNS,NP,VBN1VP1NP0NP0,0,ARG1
4443,carried,VBN,annually,RB,ADVP-TMP,VBN1VP0ADVP-TMP0,1,ARGM-TMP
4444,carried,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
4445,says,VBZ,Mostly,RB,ADVP,VBZ1VP1PRN1S-10ADVP0,0,ARG1
4446,says,VBZ,she,PRP,NP-SBJ,VBZ1VP1PRN0NP-SBJ0,0,ARG0
4447,wanted,VBD,Mostly,RB,ADVP,VBD1VP1S-10ADVP0,0,ARGM-DIS
4448,wanted,VBD,she,PRP,NP-SBJ-2,VBD1VP1S-10NP-SBJ-20,0,ARG0
4449,wanted,VBD,*-2,-NONE-,S,VBD1VP0S0,1,ARG1
4450,prevent,VB,she,PRP,NP-SBJ-2,VB1VP1VP1S1VP1S-10NP-SBJ-20,0,ARG0
4451,prevent,VB,the,DT,NP,VB1VP0NP0,1,ARG1
4452,suffer,VB,her,PRP$,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
4453,suffer,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
4454,suffer,VB,the,DT,NP,VB1VP1VP1S1SBAR1NP0NP0,0,ARG1
4455,suffer,VB,from,IN,PP-CLR,VB1VP0PP-CLR0,1,ARGM-CAU
4456,doing,VBG,her,PRP$,NP-SBJ,VBG1VP1S-NOM1PP-CLR1VP1VP1S0NP-SBJ0,0,ARG0
4457,doing,VBG,badly,RB,ADVP-MNR,VBG1VP0ADVP-MNR0,1,ARGM-MNR
4458,doing,VBG,on,IN,PP-LOC,VBG1VP0PP-LOC0,1,ARG1-on
4459,broke,VBD,These,DT,NP-SBJ,VBD1VP1S-TPC-10NP-SBJ0,0,ARG0
4460,broke,VBD,my,PRP$,NP,VBD1VP0NP0,1,ARG1
4461,says,VBZ,she,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
4462,says,VBZ,These,DT,S-TPC-1,VBZ1VP1S0S-TPC-10,0,ARG1
4463,goes,VBZ,A,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG1
4464,goes,VBZ,by,RB,ADVP-CLR,VBZ1VP0ADVP-CLR0,1,ARGM-DIR
4465,knows,VBZ,no,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
4466,knows,VBZ,even,RB,ADVP,VBZ1VP1S0ADVP0,0,ARGM-ADV
4467,knows,VBZ,0,-NONE-,SBAR,VBZ1VP0SBAR0,1,ARG1
4468,needed,VBD,They,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4469,needed,VBD,desperately,RB,ADVP-MNR,VBD1VP0ADVP-MNR0,0,ARGM-MNR
4470,needed,VBD,somebody,NN,NP,VBD1VP0NP0,1,ARG1
4471,showed,VBD,somebody,NN,NP,VBD1VP1S1SBAR1SBAR1NP0NP0,0,ARG0
4472,showed,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
4473,cared,VBD,they,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4474,cared,VBD,for,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG1-for
4475,loved,VBD,somebody,NN,NP,VBD1VP1S1SBAR1SBAR1NP0NP0,0,ARG0
4476,loved,VBD,them,PRP,NP,VBD1VP0NP0,1,ARG1
4477,needed,VBD,they,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4478,needed,VBD,The,DT,NP,VBD1VP1S1SBAR1NP-SBJ0NP0,0,ARG1
4479,say,VB,School,NNP,NP-SBJ,VB1VP1S0NP-SBJ0,0,ARG0
4480,say,VB,0,-NONE-,SBAR,VB1VP0SBAR0,1,ARG1
4481,lying,VBG,Mrs.,NNP,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
4482,found,VBD,They,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4483,found,VBD,students,NNS,NP,VBD1VP0NP0,1,ARG1
4484,found,VBD,although,IN,SBAR-ADV,VBD1VP0SBAR-ADV0,1,ARGM-ADV
4485,said,VBD,students,NNS,NP,VBD1VP1S1SBAR1NP0NP0,0,ARG0
4486,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
4487,gave,VBD,she,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4488,gave,VBD,them,PRP,NP,VBD1VP0NP0,1,ARG2
4489,gave,VBD,similar,JJ,NP,VBD1VP0NP0,1,ARG1
4490,tried,VBN,the,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG1
4491,tried,VBN,n't,RB,RB,VBN1VP1VP0RB0,0,ARGM-NEG
4492,tried,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
4493,presented,VBN,because,IN,SBAR-PRP,VBN1VP1VP1S0SBAR-PRP0,0,ARGM-CAU
4494,presented,VBN,never,RB,ADVP-TMP,VBN1VP1VP0ADVP-TMP0,0,ARGM-TMP
4495,presented,VBN,this,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
4496,presented,VBN,publicly,RB,ADVP-MNR,VBN1VP0ADVP-MNR0,1,ARGM-MNR
4497,defeats,VBZ,That,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
4498,defeats,VBZ,pretty,RB,ADVP,VBZ1VP1S0ADVP0,0,ARGM-MNR
4499,defeats,VBZ,any,DT,NP,VBZ1VP0NP0,1,ARG1
4500,help,VB,she,PRP,NP-SBJ-1,VB1VP1VP1S1ADVP-PRD1VP1S0NP-SBJ-10,0,ARG0
4501,help,VB,the,DT,NP,VB1VP0NP0,1,ARG1
4502,says,VBZ,That,DT,S,VBZ1VP1SINV0S0,0,ARG1
4503,says,VBZ,Joe,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1,ARG0
4504,concedes,VBZ,Mrs.,NNP,NP-SBJ-1,VBZ1VP1S0NP-SBJ-10,0,ARG0
4505,concedes,VBZ,that,IN,SBAR,VBZ1VP0SBAR0,1,ARG1
4506,concedes,VBZ,*-1,-NONE-,S-ADV,VBZ1VP0S-ADV0,1,ARGM-ADV
4507,went,VBD,she,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4508,went,VBD,the,DT,NP,VBD1VP0PP-CLR0NP0,1,ARG2-over
4509,went,VBD,in,IN,PP-LOC,VBD1VP0PP-LOC0,1,ARGM-LOC
4510,adding,VBG,Mrs.,NNP,NP-SBJ-1,VBG1VP1S-ADV1VP1S0NP-SBJ-10,0,ARG0
4511,adding,VBG,I,PRP,S,VBG1VP0S0,1,ARG1
4512,wanted,VBD,I,PRP,NP-SBJ-2,VBD1VP1S0NP-SBJ-20,0,ARG0
4513,wanted,VBD,*-2,-NONE-,S,VBD1VP0S0,1,ARG1
4514,help,VB,I,PRP,NP-SBJ-2,VB1VP1VP1S1VP1S0NP-SBJ-20,0,ARG0
4515,help,VB,all,DT,NP,VB1VP0NP0,1,ARG1
4516,says,VBZ,Mr.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
4517,says,VBZ,0,-NONE-,SBAR,VBZ1VP0SBAR0,1,ARG1
4518,complained,VBD,Mrs.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4519,complained,VBD,never,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-TMP
4520,complained,VBD,to,TO,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-to
4521,complained,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
4522,have,VB,I,PRP,NP-SBJ,VB1VP1SQ-TPC-10NP-SBJ0,0,ARG0
4523,have,VB,much,JJ,NP,VB1VP0NP0,1,ARG1
4524,asks,VBZ,Mr.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
4525,asks,VBZ,Do,VBP,SQ-TPC-1,VBZ1VP1S0SQ-TPC-10,0,ARG1
4526,believe,VBP,I,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
4527,believe,VBP,in,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG1-in
4528,believe,VBP,I,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
4529,believe,VBP,0,-NONE-,SBAR,VBP1VP0SBAR0,1,ARG1
4530,use,VB,have,VBP,VBP,VB1VP1VP1S1VP0VBP0,0,ARGM-MOD
4531,use,VB,you,PRP,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
4532,use,VB,the,DT,NP,VB1VP0NP0,1,ARG1
4533,use,VB,*-2,-NONE-,S-PRP,VB1VP0S-PRP0,1,ARG2-PNC
4534,change,VB,you,PRP,NP-SBJ-1,VB1VP1VP1S-PRP1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
4535,change,VB,it,PRP,NP,VB1VP0NP0,1,ARG1
4536,did,VBD,she,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
4537,did,VBD,What,WP,WHNP-97,VBD1VP1S1SBAR-NOM-SBJ0WHNP-970,0,ARG1
4538,taking,VBG,*,-NONE-,-NONE-,VBG1VP1S-NOM0NP-SBJ0-NONE-0,0,ARG0
4539,taking,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
4540,taking,VBG,into,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG2-into
4541,says,VBZ,Mrs.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
4542,says,VBZ,that,IN,SBAR,VBZ1VP0SBAR0,1,ARG1
4543,discovered,VBN,the,DT,NP-SBJ-4,VBN1VP1VP1S0NP-SBJ-40,0,ARG1
4544,discovered,VBN,when,WRB,WHADVP-1,VBN1VP1VP1S1SBAR-TMP0WHADVP-10,0,ARGM-TMP
4545,wanted,VBD,when,WRB,SBAR-TMP,VBD1VP1S0SBAR-TMP0,0,ARGM-TMP
4546,wanted,VBD,she,PRP,NP-SBJ-2,VBD1VP1S0NP-SBJ-20,0,ARG0
4547,wanted,VBD,*-2,-NONE-,S,VBD1VP0S0,1,ARG1
4548,avoid,VB,she,PRP,NP-SBJ-2,VB1VP1VP1S1VP1S0NP-SBJ-20,0,ARG0
4549,avoid,VB,the,DT,NP,VB1VP0NP0,1,ARG1
4550,bring,VB,a,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
4551,bring,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
4552,bring,VB,the,DT,NP,VB1VP1VP1S1SBAR1NP0NP0,0,ARG1
