Index,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
2392,delivering,VBG,vendors,NNS,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
2394,delivering,VBG,more,RBR,ADVP-MNR,VBG1VP0ADVP-MNR0,1,ARGM-MNR
2395,delivering,VBG,in,IN,PP-TMP,VBG1VP0PP-TMP0,1,ARGM-TMP
2396,consider,VBP,Economists,NNS,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2397,consider,VBP,that,DT,NP-SBJ,VBP1VP0S0NP-SBJ0,1,ARG1
2398,consider,VBP,a,DT,NP-PRD,VBP1VP0S0NP-PRD0,1,ARG2
2399,abating,VBG,inflationary,JJ,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG1
2400,handle,VB,suppliers,NNS,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
2401,handle,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2402,lengthen,VBP,delivery,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG1
2403,lengthen,VBP,When,WRB,WHADVP-1,VBP1VP1S1S1SBAR-TMP0WHADVP-10,0,ARGM-TMP
2404,tend,VBP,prices,NNS,NP-SBJ-2,VBP1VP1S0NP-SBJ-20,0,ARG1
2405,tend,VBP,*-2,-NONE-,S,VBP1VP0S0,1,ARG2
2406,rise,VB,prices,NNS,NP-SBJ-2,VB1VP1VP1S1VP1S0NP-SBJ-20,0,ARG1
2408,based,VBN,on,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-on
2409,provided,VBN,data,NNS,NP,VBN1VP1NP0NP0,0,ARG1
2410,provided,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
2411,gauges,VBZ,Each,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2412,gauges,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
2413,reporting,VBG,the,DT,NP,VBG1VP1NP0NP0,0,ARG0
2414,reporting,VBG,improvement,NN,NP,VBG1VP0NP0,1,ARG1
2415,reporting,VBG,the,DT,NP,VBG1VP1NP0NP0,0,ARG0
2416,reporting,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
2417,polled,VBD,For,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
2418,polled,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2419,polled,VBD,members,NNS,NP,VBD1VP0NP0,1,ARG1
2420,polled,VBD,on,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-on
2422,found,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
2423,import,VBP,the,DT,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
2424,said,VBD,10,CD,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2425,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
2426,imported,VBD,they,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2427,imported,VBD,more,RBR,NP,VBD1VP0NP0,1,ARG1
2428,imported,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2429,said,VBD,12,CD,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2430,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
2431,imported,VBD,they,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2432,imported,VBD,less,JJR,NP,VBD1VP0NP0,1,ARG1
2433,acknowledging,VBG,0,-NONE-,SBAR,VBG1VP0SBAR0,1,ARG1
2436,prove,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
2437,said,VBD,While,IN,SBAR-TMP,VBD1VP1S0SBAR-TMP0,0,ARGM-TMP
2441,lead,VB,you,PRP,S,VB1VP0S0,1,ARG2
2442,suspect,VB,you,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
2443,suspect,VB,0,-NONE-,SBAR,VB1VP0SBAR0,1,ARG1
2444,going,VBG,imports,NNS,NP-SBJ,VBG1VP1VP1VP1S0NP-SBJ0,0,ARG1
2445,going,VBG,down,RB,ADVP-CLR,VBG1VP0ADVP-CLR0,1,ARGM-DIR
2446,increasing,VBG,imports,NNS,NP-SBJ,VBG1VP1VP1VP1S0NP-SBJ0,0,ARG1
2448,increasing,VBG,not,RB,RB,VBG1VP0RB0,0,ARGM-NEG
2449,increasing,VBG,that,RB,ADVP,VBG1VP0ADVP0,1,ARG2-EXT
2451,listed,VBN,as,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-as
2455,included,VBD,one,CD,NP,VBD1VP0NP0,1,ARG1
2456,put,VB,*,-NONE-,-NONE-,VB1VP1VP1S0NP-SBJ0-NONE-0,0,ARG0
2457,put,VB,an,DT,NP,VB1VP1VP1S1SBAR1NP-PRD0NP0,0,ARG1
2458,put,VB,on,IN,PP-PUT,VB1VP0PP-PUT0,1,ARG2-on
2460,noted,VBD,It,PRP,S-TPC-2,VBD1VP1S0S-TPC-20,0,ARG1
2461,said,VBD,He,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2462,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
2463,reported,VBD,for,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
2464,reported,VBD,food,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2465,reported,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
2467,blamed,VBD,increased,VBN,NP,VBD1VP0NP0,1,ARG1
2468,increased,VBN,demand,NN,NN,VBN1NP0NN0,1,ARG1
2471,contributed,VBD,Pamela,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2472,contributed,VBD,to,TO,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-to
2475,adjusted,VBN,the,DT,NP,VBN1ADJP1NP-SBJ0NP0,0,ARG1
2476,adjusted,VBN,seasonally,RB,RB,VBN1ADJP0RB0,0,ARGM-TMP
2477,Judging,VBG,*,-NONE-,NP-SBJ,VBG1VP1S-ADV0NP-SBJ0,0,ARG0
2478,Judging,VBG,from,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG3-from
2479,have,VBP,*,-NONE-,S-ADV,VBP1VP1S0S-ADV0,0,ARGM-ADV
2480,have,VBP,baby,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2481,have,VBP,a,DT,NP,VBP1VP0NP0,1,ARG1
2482,set,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
2483,set,VBN,*-2,-NONE-,-NONE-,VBN1VP1S0NP-SBJ-10-NONE-0,0,ARG1
2486,whistle,VBP,Characters,NNS,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0,ARG0
2487,whistle,VBP,Johnny,NNP,NP-TTL,VBP1VP0NP-TTL0,1,ARG1
2488,watch,VBP,Characters,NNS,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0,ARG0
2489,watch,VBP,Bugs,NNP,NP,VBP1VP0NP0,1,ARG1
2490,read,VBP,They,PRP,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0,ARG0
2491,read,VBP,Mickey,NNP,NP,VBP1VP0NP0,1,ARG1
2493,talk,VBP,about,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG1-about
2494,worry,VBP,They,PRP,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0,ARG0
2495,worry,VBP,about,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG1-about
2496,drink,VBP,They,PRP,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0,ARG0
2497,drink,VBP,too,RB,ADVP,VBP1VP0ADVP0,1,ARG1
2499,suffer,VBP,through,IN,PP,VBP1VP0PP0,1,ARGM-MNR
2500,broken,VBN,marriages,NNS,NNS,VBN1NP0NNS0,1,ARG1
2501,come,VB,For,IN,PP,VB1VP1VP1S0PP0,0,ARGM-ADV
2503,come,VB,should,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2505,recognizing,VBG,an,DT,NP,VBG1VP1S-NOM1PP-LOC1VP1VP1S0PP0NP0,0,ARG0
2506,recognizing,VBG,that,IN,SBAR,VBG1VP0SBAR0,1,ARG1
2507,refreshing,VBG,also,RB,ADVP,VBG1ADJP-PRD1VP0ADVP0,0,ARGM-DIS
2508,refreshing,VBG,*,-NONE-,S-1,VBG1ADJP-PRD1VP0S-10,1,ARG0
2510,read,VB,a,DT,NP,VB1VP0NP0,1,ARG1
2511,belong,VB,a,DT,NP,VB1VP1VP1S1SBAR1NP0NP0,0,ARG0
2512,belong,VB,clearly,RB,ADVP,VB1VP1VP1S0ADVP0,0,ARGM-DIS
2514,belong,VB,to,TO,PP-CLR,VB1VP0PP-CLR0,1,ARG1-to
2515,perpetuate,VBP,writers,NNS,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
2516,perpetuate,VBP,the,DT,NP,VBP1VP0NP0,1,ARG1
2517,carries,VBZ,A,DT,NP-TTL-SBJ,VBZ1VP1S0NP-TTL-SBJ0,0,ARG0
2518,carries,VBZ,an,DT,NP,VBZ1VP0NP0NP0,1,ARG1
2521,think,VBP,0,-NONE-,SBAR,VBP1VP0SBAR0,1,ARG1
2522,say,VB,*,-NONE-,NP-SBJ,VB1VP1VP1S-PRD0NP-SBJ0,0,ARG0
2524,rooted,VBN,the,DT,NP-SBJ-57,VBN1VP1VP1S0NP-SBJ-570,0,ARG1
2526,sets,VBZ,A,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2527,sets,VBZ,for,IN,PP-CLR,VBZ1VP0PP-CLR0,1,ARG1-for
2530,has,VBZ,He,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2535,mark,VBP,as,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARGM-MNR
2536,meets,VBZ,Along,IN,PP-LOC,VBZ1VP1S0PP-LOC0,0,ARGM-ADV
2537,meets,VBZ,he,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2538,meets,VBZ,a,DT,NP,VBZ1VP0NP0,1,ARG1
2539,offers,VBZ,a,DT,NP,VBZ1VP1S1SBAR1NP0NP0,0,ARG0
2540,offers,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG3
2541,offers,VBZ,God,NNP,NP,VBZ1VP0NP0,1,ARG1
2542,wears,VBZ,a,DT,NP,VBZ1VP1S1SBAR1NP0NP0,0,ARG0
2543,wears,VBZ,--,:,PRN,VBZ1VP0PRN0,1,ARGM-DIS
2545,seems,VBZ,every,DT,NP-SBJ-1,VBZ1VP1S0NP-SBJ-10,0,ARG1
2546,sold,VBN,A,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
2547,sold,VBN,more,JJR,NP,VBN1VP0NP0,1,ARG1
2548,sold,VBN,since,IN,SBAR-TMP,VBN1VP0SBAR-TMP0,1,ARGM-TMP
2549,published,VBD,Kodansha,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2550,published,VBD,it,PRP,NP,VBD1VP0NP0,1,ARG1
2551,published,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2552,dominating,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
2553,dominating,VBG,in,IN,PP-LOC,VBG1VP0PP-LOC0,1,ARGM-LOC
2554,dominating,VBG,several,JJ,NP,VBG1VP1VP1S1SBAR1NP0NP0,0,ARG0
2555,written,VBN,Their,PRP$,NP-SBJ-1,VBN1VP1VP1VP1S0NP-SBJ-10,0,ARG1
2556,written,VBN,in,IN,PP-MNR,VBN1VP0PP-MNR0,1,ARGM-MNR
2558,carry,VBP,usually,RB,ADVP-TMP,VBP1VP0ADVP-TMP0,0,ARGM-TMP
2559,carry,VBP,hefty,JJ,NP,VBP1VP0NP0,1,ARG1
2561,give,VBP,the,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2562,give,VBP,way,NN,NP-CLR,VBP1VP0NP-CLR0,1,ARG1
2563,give,VBP,to,TO,PP-CLR,VBP1VP0PP-CLR0,1,ARG2-to
2564,hard,RB,we,PRP,NP-SBJ-2,RB1ADJP-PRD1VP1VP1S0NP-SBJ-20,0,ARG1
2565,hard,RB,*-2,-NONE-,S,RB1ADJP-PRD0S0,1,ARG0
2566,call,VB,we,PRP,NP-SBJ-2,VB1VP1VP1S1ADJP-PRD1VP1VP1S0NP-SBJ-20,0,ARG0
2567,call,VB,the,DT,NP,VB1VP1VP1S1ADJP-PRD1VP1VP1S1SBAR1NP0NP0,0,ARG1
2568,call,VB,a,DT,NP-PRD,VB1VP0S0NP-PRD0,1,ARG2
2570,describes,VBZ,it,PRP,NP,VBZ1VP0NP0,1,ARG1
2571,have,VBP,Japanese,JJ,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2572,have,VBP,miles,NNS,NP,VBP1VP0NP0,1,ARG1
2573,named,VBD,Polls,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2574,named,VBD,once,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-TMP
2575,named,VBD,Tokyo,NNP,NP,VBD1VP0NP0,1,ARG1
2576,named,VBD,as,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-as
2577,played,VBN,besuboru,FW,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
2578,played,VBN,with,IN,PP-MNR,VBN1VP0PP-MNR0,1,ARGM-MNR
2580,return,VBP,politely,RB,ADVP-MNR,VBP1VP0ADVP-MNR0,0,ARGM-MNR
2581,return,VBP,foul,JJ,NP,VBP1VP0NP0,1,ARG1
2583,expands,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG1
2584,expands,VBZ,depending,VBG,PP,VBZ1VP0PP0,1,ARGM-ADV
2585,depending,VBG,on,IN,PP,VBG1PP0PP0,1,ARG1-on
2586,permitted,VBN,ties,NNS,NP-SBJ-2,VBN1VP1VP1VP1S0NP-SBJ-20,0,ARG1
2587,welcomed,VBN,even,JJ,ADVP,VBN1VP0ADVP0,0,ARGM-DIS
2588,welcomed,VBN,ties,NNS,NP-SBJ-2,VBN1VP1PRN1VP1VP1S0NP-SBJ-20,0,ARG1
2590,sidestep,VBP,they,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2591,sidestep,VBP,honorably,RB,ADVP-MNR,VBP1VP0ADVP-MNR0,0,ARGM-MNR
2592,sidestep,VBP,the,DT,NP,VBP1VP0NP0,1,ARG1
2593,abide,VB,players,NNS,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
2594,abide,VB,must,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2595,abide,VB,by,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG1-by
2596,abide,VB,even,RB,PP-LOC,VB1VP0PP-LOC0,1,ARGM-LOC
2597,wear,VB,players,NNS,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
2598,wear,VB,",",",",PRN,VB1VP1VP1S0PRN0,0,ARGM-DIS
2599,wear,VB,must,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2600,wear,VB,always,RB,ADVP-TMP,VB1VP1VP0ADVP-TMP0,0,ARGM-TMP
2601,wear,VB,ties,NNS,NP,VB1VP0NP0,1,ARG1
2602,wear,VB,when,WRB,SBAR-TMP,VB1VP0SBAR-TMP0,1,ARGM-TMP
2604,rationed,VBN,to,TO,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-to
2606,fare,VBP,how,WRB,WHADVP-1,VBP1VP1S1SBAR-NOM0WHADVP-10,0,ARGM-MNR
2608,paid,VBN,they,PRP,NP-SBJ-2,VBN1VP1VP1S0NP-SBJ-20,0,ARG0
2609,paid,VBN,*-2,-NONE-,S-CLR,VBN1VP0S-CLR0,1,ARG3
2610,paid,VBN,the,DT,NP,VBN1VP1VP1S1SBAR1NP0NP0,0,ARG1
2611,stand,VB,they,PRP,NP-SBJ-2,VB1VP1VP1S-CLR1VP1VP1S0NP-SBJ-20,0,ARG1
2612,stand,VB,at,IN,PP-LOC,VB1VP0PP-LOC0,1,ARGM-LOC
2613,decide,VBP,Despite,IN,PP,VBP1VP1VP1S0PP0,0,ARGM-ADV
2614,decide,VBP,a,DT,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0,ARG0
2615,decide,VBP,0,-NONE-,SBAR,VBP1VP0SBAR0,1,ARG1
2616,run,VBP,Despite,IN,PP,VBP1VP1VP1S0PP0,0,ARGM-ADV
2618,run,VBP,not,RB,RB,VBP1VP1VP0VP0SBAR0S0VP0RB0,0,ARGM-NEG
2619,run,VBP,for,IN,PP-DIR,VBP1VP0PP-DIR0,1,ARGM-DIR
2620,hosted,VBD,Sony,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2621,hosted,VBD,an,DT,NP,VBD1VP1S1SBAR1NP0NP0,0,ARG1
2622,hosted,VBD,for,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2623,hosted,VBD,while,IN,SBAR-TMP,VBD1VP0SBAR-TMP0,1,ARGM-TMP
2624,hosted,VBD,to,IN,PP,VBD1VP0PP0,1,ARGM-ADV
2626,describes,VBZ,Mr.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2627,describes,VBZ,how,WRB,SBAR-NOM,VBZ1VP0SBAR-NOM0,1,ARG1
2628,invades,VBZ,Sony,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2629,invades,VBZ,even,RB,NP,VBZ1VP0NP0,1,ARG1
2630,invades,VBZ,at,IN,PP-LOC,VBZ1VP0PP-LOC0,1,ARGM-LOC
2632,assigned,VBN,employees,NNS,NP-SBJ-59,VBN1VP1VP1S0NP-SBJ-590,0,ARG1
2633,assigned,VBN,lunch,NN,NP,VBN1VP0NP0,1,ARG2
2634,assigned,VBN,the,DT,NP,VBN1VP1VP1S1SBAR-LOC1NP0NP0,0,ARGM-LOC
2636,run,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
2637,put,VBN,many,JJ,NP-SBJ,VBN1VP1S0NP-SBJ0,0,ARG0
2640,talk,VB,only,RB,NP-SBJ-1,VB1VP1VP1S0NP-SBJ-10,0,ARG0
2641,talk,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2642,talk,VB,to,TO,PP-CLR-2,VB1VP0PP-CLR-20,1,ARG2-to
2643,letting,VBG,Sony,NNP,NP-SBJ-4,VBG1VP1S-NOM1PP1ADJP-PRD1VP1S0NP-SBJ-40,0,ARG0
2644,letting,VBG,a,DT,S,VBG1VP0S0,1,ARG1
2645,take,VB,a,DT,NP-SBJ,VB1VP1S0NP-SBJ0,0,ARG0
2646,take,VB,any,DT,NP,VB1VP0NP0,1,ARG1
2647,frustrating,VBG,All,DT,NP-SBJ,VBG1ADJP-PRD1VP1VP1VP1S0NP-SBJ0,0,ARG0
2648,frustrating,VBG,enormously,RB,RB,VBG1ADJP-PRD0RB0,0,ARGM-MNR
2649,frustrating,VBG,to,TO,PP,VBG1ADJP-PRD0PP0,1,ARG1-to
2650,went,VBD,Mr.,NNP,NP,VBD1VP1VP1S1SBAR1NP0NP0,0,ARG1
2651,went,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
2652,went,VBD,with,IN,PP,VBD1VP0PP0,1,ARGM-MNR
2655,took,VBD,But,CC,CC,VBD1VP1VP1S0CC0,0,ARGM-DIS
2656,took,VBD,Sony,NNP,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG0
2657,took,VBD,ultimately,RB,ADVP-TMP,VBD1VP1VP1S0ADVP-TMP0,0,ARGM-TMP
2658,took,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
2659,took,VBD,from,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-from
2660,took,VBD,after,IN,SBAR-TMP,VBD1VP1VP0VP0SBAR-TMP0,1,ARGM-TMP
2662,fired,VBD,ultimately,RB,ADVP-TMP,VBD1VP1VP1S0ADVP-TMP0,0,ARGM-TMP
2664,fired,VBD,after,IN,SBAR-TMP,VBD1VP0SBAR-TMP0,1,ARGM-TMP
2665,committed,VBD,he,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2666,committed,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
2667,making,VBG,he,PRP,NP-SBJ,VBG1VP1S-NOM1PP1NP1VP1S0NP-SBJ0,0,ARG0
2668,making,VBG,an,DT,NP,VBG1VP0NP0,1,ARG1
2670,see,VB,the,DT,NP,VB1VP0NP0,1,ARG1
2673,took,VBD,place,NN,NP-CLR,VBD1VP0NP-CLR0,1,ARG2
2676,learned,VBD,would,MD,MD,VBD1VP1VP1VP0MD0,0,ARGM-MOD
2678,worked,VBD,Ms.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2679,worked,VBD,in,IN,PP-LOC,VBD1VP0PP-LOC0,1,ARGM-LOC
2682,becoming,VBG,free,JJ,ADJP-PRD,VBG1VP0ADJP-PRD0,1,ARG2
2683,requires,VBZ,In,IN,PP-LOC,VBZ1VP1S0PP-LOC0,0,ARGM-LOC
2684,requires,VBZ,a,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2685,requires,VBZ,smokers,NNS,NP-SBJ-1,VBZ1VP0S0NP-SBJ-10,1,ARG2
2686,requires,VBZ,to,TO,VP,VBZ1VP0S0VP0,1,ARG1
2689,put,VB,before,IN,PP,VB1VP0PP0,1,ARGM-TMP
2690,entering,VBG,smokers,NNS,NP-SBJ-1,VBG1VP1S-NOM1PP1VP1VP1VP1S0NP-SBJ-10,0,ARG0
2692,face,VB,smokers,NNS,NP-SBJ-1,VB1VP1VP1VP1S0NP-SBJ-10,0,ARG0
2693,face,VB,a,DT,NP,VB1VP0NP0,1,ARG1
2694,permitted,VBN,will,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
2696,permitted,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
2697,permitted,VBN,except,IN,PP,VBN1VP0PP0,1,ARGM-ADV
2698,said,VBD,an,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2699,said,VBD,Discos,NNS,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
2701,bans,VBZ,already,RB,ADVP-TMP,VBZ1VP1S0ADVP-TMP0,0,ARGM-TMP
2702,bans,VBZ,smoking,NN,NP,VBZ1VP0NP0,1,ARG1
2703,launched,VBD,In,IN,PP-LOC,VBD1VP1VP1S0PP-LOC0,0,ARGM-LOC
2705,launched,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
2707,urged,VBD,Siti,NNP,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG0
2708,urged,VBD,other,JJ,NP-1,VBD1VP0NP-10,1,ARG1
2709,urged,VBD,*-1,-NONE-,S,VBD1VP0S0,1,ARG2
2710,ban,VB,other,JJ,NP-1,VB1VP1VP1S1VP0NP-10,0,ARG0
2711,ban,VB,on-campus,JJ,NP,VB1VP0NP0,1,ARG1
2714,began,VBD,In,IN,PP-LOC,VBD1VP1S0PP-LOC0,0,ARGM-LOC
2715,began,VBD,officials,NNS,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
2716,began,VBD,*-1,-NONE-,S,VBD1VP0S0,1,ARG1
2717,visiting,VBG,officials,NNS,NP-SBJ-1,VBG1VP1S1VP1S0NP-SBJ-10,0,ARG0
2718,visiting,VBG,about,RB,NP,VBG1VP0NP0,1,ARG1
2719,visiting,VBG,*-1,-NONE-,S-PRP,VBG1VP0S-PRP0,1,ARGM-PNC
2720,remove,VB,officials,NNS,NP-SBJ-1,VB1VP1VP1S-PRP1VP1S1VP1S0NP-SBJ-10,0,ARG0
2722,advertising,VBG,illegal,JJ,NP,VBG1VP1NP0NP0,0,ARG0
2723,advertising,VBG,imported,VBN,NP,VBG1VP0NP0,1,ARG1
2724,imported,VBN,cigarettes,NNS,NNS,VBN1NP0NNS0,1,ARG1
2725,opened,VBN,South,NNP,NP-SBJ,VBN1VP1VP1VP1S0NP-SBJ0,0,ARG0
2726,opened,VBN,its,PRP$,NP,VBN1VP0NP0,1,ARG1
2727,opened,VBN,to,TO,PP-CLR,VBN1VP0PP-CLR0,1,ARG3-to
2728,restricts,VBZ,South,NNP,NP-SBJ,VBZ1VP1VP1S0NP-SBJ0,0,ARG0
2729,restricts,VBZ,advertising,NN,NP,VBZ1VP0NP0,1,ARG1
2730,restricts,VBZ,to,TO,PP-CLR,VBZ1VP0PP-CLR0,1,ARG2-to
2731,designated,VBN,places,NNS,NNS,VBN1NP0NNS0,1,ARG1
2732,indicates,VBZ,A,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2733,indicates,VBZ,that,IN,SBAR,VBZ1VP0SBAR0,1,ARG1
2734,carried,VBN,the,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG1
2735,carried,VBN,the,DT,NP,VBN1VP1VP1S1SBAR-LOC1NP0NP0,0,ARGM-LOC
2736,found,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2737,found,VBD,also,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
2738,found,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
2739,feel,VBP,the,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2740,feel,VBP,more,RBR,ADJP-PRD,VBP1VP0ADJP-PRD0,1,ARG1
2741,surveyed,VBN,markets,NNS,NNS,VBN1NP0NNS0,1,ARG1
2742,include,VBP,the,DT,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG2
2743,include,VBP,the,DT,NP,VBP1VP0NP0,1,ARG1
2744,found,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2745,found,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
2746,espouse,VBP,nearly,RB,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2748,identified,VBD,it,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2750,identified,VBD,as,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-as
2751,said,VBD,More,JJR,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2752,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
2753,endorsed,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2754,endorsed,VBD,Finance,NNP,NP,VBD1VP0NP0,1,ARG1
2755,build,VB,Finance,NNP,NP,VB1VP1VP1S1NP0NP0,0,ARG0
2756,build,VB,a,DT,NP,VB1VP0NP0,1,ARG1
2757,expected,VBN,The,DT,NP,VBN1VP1VP1S1SBAR1NP-SBJ-20NP0,0,ARG1
2758,draw,VB,The,DT,NP,VB1VP1VP1S1VP1VP1S1SBAR1NP-SBJ-20NP0,0,ARG0
2759,draw,VB,"20,000",CD,NP,VB1VP0NP0,1,ARG1
2760,draw,VB,to,TO,PP-DIR,VB1VP0PP-DIR0,1,ARGM-DIR
2761,held,VBN,going,VBG,VBG,VBN1VP1VP1VP1S1VP0VBG0,0,ARGM-MOD
2763,held,VBN,at,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
2764,balked,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
